,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space"
05/06/2022 23:40:02,5.46875,7.068455,13.2331734,5.46875,7.809782,55,58,55,55,58,3409.716,3610.2876,3409.716,3409.716,18.5652637,6.58479834,0.12049222,1.22341692,100.285767,14.3322678,4.569668,27.3140984,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,37,17.5246811
05/06/2022 23:40:03,8.618551,2.34375,14.161706,3.90625,7.25756264,56,58,58,55,58,3409.71533,3510.00122,3510.00122,3409.71533,18.7963,6.85816765,0.06699492,1.26234126,100.285744,14.3234329,4.56684875,27.3169174,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,101.5625,2.9296875,37,17.5246811
05/06/2022 23:40:04,10.0841341,7.78846169,13.9783621,11.6225958,10.8683882,63,59,61,55,61,3409.71484,3409.71484,3409.71484,3409.71484,21.2579155,8.221006,1.02937973,1.56477964,100.285728,14.2652588,4.5483017,27.3354645,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,105.46875,4.8828125,37,17.5246811
05/06/2022 23:40:05,3.90625,7.8125,14.1121025,3.16220522,7.24825859,57,59,56,55,59,3409.716,3510.00171,3409.716,3409.716,19.3708382,6.81344271,0.5788417,1.38614929,100.285767,14.2275543,4.53628159,27.3474846,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,37,17.5246811
05/06/2022 23:40:06,3.125,5.46875,8.55769,6.2379837,5.8473587,68,59,56,56,68,3409.71387,3509.99951,3409.71387,3409.71387,19.46006,6.96219969,0.5766074,1.39385617,100.285706,14.2351685,4.53870773,27.3450584,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,37,17.5246811
05/06/2022 23:40:07,4.6875,7.824898,8.59375,3.955853,6.265497,55,57,54,53,57,3510.003,3409.71729,3409.71729,3409.71729,19.3733368,6.882571,0.5540266,1.39594841,100.2858,14.2290192,4.536747,27.34702,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,104.492188,4.8828125,37,17.5246811
05/06/2022 23:40:08,11.71875,2.34375,8.59375,8.59375,7.8125,54,57,54,53,57,3409.715,3409.715,3409.715,3409.715,19.0599651,6.59470224,0.568310857,1.40868151,100.285736,14.2369995,4.53929138,27.3444748,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,37,17.5246811
05/06/2022 23:40:09,6.1899066,3.125,4.651439,7.8004837,5.44171333,55,59,55,54,59,3510.00171,3409.71582,3409.71582,3510.00171,19.5790081,6.928517,0.7059408,1.43043351,100.285759,14.2277679,4.53635025,27.3474159,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,98.63281,4.8828125,37,17.5246811
05/06/2022 23:40:10,7.03125,3.125,15.625,9.375,8.7890625,54,59,54,53,60,3409.71558,3409.71558,3409.71558,3409.71558,19.7034817,7.156724,0.5630938,1.42720973,100.285751,14.2345734,4.538517,27.34525,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,107.421875,3.90625,37,17.5246811
05/06/2022 23:40:11,8.65575,3.90625,14.0625,6.287205,8.227921,55,57,55,54,57,3409.71484,3610.28638,3510.00073,3409.71484,19.984705,7.43434238,0.6064595,1.46039712,100.285736,14.2376556,4.539501,27.344265,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,37,17.5246811
05/06/2022 23:40:12,3.125,5.46875,14.1369047,3.90625,6.65922737,54,56,53,53,56,3409.716,3409.716,3409.716,3409.716,19.49024,6.99155235,0.5778302,1.43256259,100.285767,14.2302933,4.53715134,27.3466148,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,85.9375,4.8828125,37,17.5246811
05/06/2022 23:40:13,3.90625,9.375,10.90144,11.6466341,8.957333,55,57,54,53,56,3510.001,3510.001,3409.715,3409.715,19.6143684,7.099555,0.5897128,1.42218077,100.285744,14.2369995,4.53929138,27.3444748,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,37,17.5246811
05/06/2022 23:40:14,4.6875,7.7524066,14.0625,3.90625,7.602167,55,57,55,54,58,3409.71533,3409.71533,3409.71533,3409.71533,20.08584,7.481539,0.63251996,1.46037161,100.285744,14.2250214,4.535473,27.3482933,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,37,17.5246811
05/06/2022 23:40:15,5.46875,8.59375,14.84375,14.0625,10.7421875,56,58,55,54,58,3409.71558,3409.71558,3510.00146,3510.00146,20.072649,7.542835,0.5755548,1.46610618,100.285751,14.2370377,4.539303,27.3444633,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,37,17.5242767
05/06/2022 23:40:16,7.8125,8.618551,11.71875,5.518353,8.417034,54,57,54,53,56,3409.71533,3810.8584,3510.00122,3409.71533,19.8923035,7.30889845,0.5881927,1.43048418,100.285744,14.2334824,4.53817,27.3455963,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,37,17.5242767
05/06/2022 23:40:17,3.125,1.5504837,17.96875,4.6754837,6.82992935,55,56,55,53,56,3409.71484,3409.71484,3409.71484,3510.00073,19.9992142,7.42353725,0.57647413,1.42429769,100.285736,14.2002335,4.527569,27.3561974,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,37,17.5242767
05/06/2022 23:40:18,6.25,4.71230125,10.9375,10.9375,8.209324,55,58,55,53,57,3610.28735,3510.00146,3610.28735,3409.71582,19.66877,7.168207,0.579320252,1.43173015,100.285759,14.2092438,4.53044128,27.3533249,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,105.46875,4.8828125,37,17.5242767
05/06/2022 23:40:19,12.5,3.125,14.9553537,8.65575,9.809029,56,58,55,53,57,3409.7146,3409.7146,3409.7146,3409.7146,20.031374,7.55417442,0.574316144,1.44142449,100.285728,14.2072678,4.529812,27.3539543,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,104.492188,5.859375,37,17.5242767
05/06/2022 23:40:20,3.90625,7.03125,10.15625,7.03125,7.03125,57,58,56,55,58,3409.71655,3409.71655,3610.288,3409.71655,19.7972488,7.25990534,0.5560797,1.40314353,100.285774,14.1990051,4.527176,27.35659,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,92.77344,4.8828125,37,17.5242767
05/06/2022 23:40:21,6.995189,1.5625,14.7355795,9.290862,8.146036,56,57,57,55,57,3810.858,3510.00049,3409.71484,3409.71484,19.6162987,7.10925674,0.5854476,1.40938628,100.285728,14.2052612,4.529171,27.3545952,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,37,17.5242767
05/06/2022 23:40:22,6.25,5.420673,14.0625,4.74950075,7.620674,56,58,66,55,66,3409.715,3409.715,3510.00073,3510.00073,19.46035,6.94872,0.5707614,1.40511179,100.285736,14.1969223,4.526512,27.357254,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,108.398438,4.8828125,37,17.5242767
05/06/2022 23:40:23,2.34375,4.6875,7.8125,8.581734,5.856371,55,56,55,53,57,3409.71582,3510.00146,3409.71582,3409.71582,19.346323,6.89187431,0.551070035,1.41489172,100.285759,14.1990738,4.527199,27.3565674,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,37,17.5242767
05/06/2022 23:40:24,14.0625,10.9498978,16.5178528,2.36855149,10.974699,62,60,59,56,61,3409.71558,3409.71558,3510.00146,3409.71558,22.0150757,9.057709,0.882222831,1.50792062,100.285751,14.4244308,4.59905243,27.2847137,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,37,17.5242767
05/06/2022 23:40:25,7.03125,7.8125,3.90625,12.5,7.8125,55,58,56,53,57,3409.71558,3409.71558,3409.71558,3409.71558,20.6720676,7.826189,0.821518,1.48619568,100.285751,14.3271561,4.568035,27.315731,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,37,17.5242767
05/06/2022 23:40:26,14.0625,2.34375,7.7524066,1.5625,6.43028641,55,57,55,55,57,3409.715,3510.001,3510.001,3610.28662,19.8115387,7.185054,0.7125487,1.44682479,100.285744,14.3383865,4.571617,27.31215,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,37,17.5242767
05/06/2022 23:40:27,6.25,4.6875,7.87450075,10.9375,7.437378,55,57,55,54,57,3510.00073,3510.00073,3409.715,3510.00073,19.7880211,7.233287,0.6179098,1.46418154,100.285736,14.3078232,4.56187439,27.3218918,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,37,17.5242767
05/06/2022 23:40:28,12.4399071,0,5.4567337,5.432689,5.83233833,55,57,55,54,57,3409.71558,3409.71558,3510.00122,3409.71558,18.8462124,6.357412,0.5524069,1.38156331,100.285751,14.3024826,4.560169,27.323597,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,93.75,5.859375,37,17.5242767
05/06/2022 23:40:29,12.5123978,3.125,14.1741037,5.54315472,8.838665,55,57,56,54,58,3409.71582,3810.859,3409.71582,3610.28735,20.4040012,7.802616,0.617253244,1.49982738,100.285759,14.3045883,4.56084061,27.3229256,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,104.492188,4.8828125,37,17.5242767
05/06/2022 23:40:30,9.362984,6.22596169,6.9711566,4.639423,6.79987669,55,57,55,54,58,3409.71387,3509.99976,3509.99976,3409.71387,19.92331,7.38668,0.5738496,1.46543384,100.285706,14.2958527,4.558056,27.32571,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,37,17.5242767
05/06/2022 23:40:31,9.387398,8.606148,21.9494038,9.412205,12.3387871,57,60,57,56,60,3510.00244,3409.7168,3409.7168,3510.00244,23.26595,10.2982044,0.8578519,1.50346136,100.285789,14.4705353,4.61375046,27.2700157,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,37,17.5242767
05/06/2022 23:40:32,3.125,12.5,16.40625,5.44471169,9.368992,55,57,55,55,57,3409.71436,3610.286,3510,3510,20.2632046,7.53150749,0.7719474,1.461241,100.285721,14.4085617,4.593994,27.289772,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,116.210938,4.8828125,37,17.5242767
05/06/2022 23:40:33,1.5625,1.5625,10.9375,12.6364117,6.67472458,55,57,55,53,57,3409.71655,3409.71655,3510.0022,3409.71655,19.7489872,7.012351,0.7614647,1.44114363,100.285782,14.3950119,4.589672,27.2940941,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,37,17.5242767
05/06/2022 23:40:34,7.8125,3.90625,6.995189,3.076923,5.44772148,56,58,56,55,58,3510.00073,3510.00073,3510.00073,3409.715,20.1199913,7.369044,0.8251006,1.45737541,100.285736,14.4014511,4.5917244,27.2920418,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,37,17.5242767
05/06/2022 23:40:35,9.375,5.518353,17.33631,6.31200075,9.635419,56,58,56,55,58,3510.00146,3409.71558,3409.71558,3510.00146,20.3824558,7.574872,0.81026113,1.46024,100.285751,14.3883972,4.58756256,27.2962036,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,37,17.5242767
05/06/2022 23:40:36,10.15625,9.375,12.5,6.25,9.5703125,56,59,56,55,59,3409.71558,3409.71558,3810.8584,3409.71558,21.9336872,9.282984,0.6392238,1.45065916,100.285751,14.3734436,4.582794,27.300972,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,89.84375,3.90625,37,17.5242767
05/06/2022 23:40:37,18.75,21.875,30.46875,22.65625,23.4375,58,60,58,56,60,3510.001,3510.001,3409.71533,3409.71533,26.67744,13.5581522,0.778332353,1.74346447,100.285744,14.477829,4.61607742,27.2676888,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,37,17.5242767
05/06/2022 23:40:38,11.71875,3.90625,10.8413458,6.177884,8.16105652,57,59,57,56,59,3409.71362,3409.71362,3509.99927,3409.71362,20.48454,7.739917,0.7853141,1.47783649,100.2857,14.4669418,4.612606,27.27116,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,37,17.5242767
05/06/2022 23:40:39,13.28125,4.71230125,9.474206,12.6116037,10.0198383,57,60,64,56,64,3409.71753,3409.71753,3510.00342,3409.71753,19.8473873,7.17743731,0.7233223,1.42784584,100.285812,14.4576492,4.609642,27.2741241,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,105.46875,4.8828125,37,17.5242767
05/06/2022 23:40:40,9.375,3.125,12.3557682,9.375,8.55769,57,60,57,55,59,3409.71558,3510.00146,3510.00146,3409.71558,20.4399948,7.63991642,0.7898774,1.47412992,100.285759,14.4575958,4.609627,27.27414,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,37,17.5242767
05/06/2022 23:40:41,6.25,3.125,11.78075,7.03125,7.046753,56,59,56,55,58,3409.71558,3409.71558,3810.8584,3510.00122,20.0282536,7.28544426,0.7842828,1.46620142,100.285751,14.447998,4.60656738,27.2771988,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,37,17.5242767
05/06/2022 23:40:42,6.25,0,11.6706734,10.0600958,6.99519539,57,58,57,60,60,3510.00073,3610.28662,3409.715,3510.00073,19.7759132,7.03856564,0.812732,1.43830979,100.285736,14.4641037,4.611702,27.2720642,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,87.890625,4.8828125,37,17.5242767
05/06/2022 23:40:43,14.90575,4.71230125,11.8303537,6.27480125,9.430801,59,59,57,55,59,3409.71582,3409.71582,3510.00146,3409.71582,20.4670849,7.69896173,0.8092118,1.470284,100.285759,14.45755,4.60961151,27.2741547,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,115.234375,3.90625,37,17.5242767
05/06/2022 23:40:44,14.0625,3.87018919,6.25,6.25,7.60817528,56,59,56,55,58,3409.71533,3409.71533,3610.28687,3409.71533,20.1194115,7.41201353,0.7465572,1.45105481,100.285744,14.4481583,4.606617,27.27715,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,37,17.5242767
05/06/2022 23:40:45,6.25,5.46875,10.8894234,10.8052845,8.353371,55,58,55,54,58,3409.71558,3409.71558,3510.00146,3409.71558,20.45758,7.73223972,0.697915,1.46849179,100.285751,14.4143829,4.595848,27.2879181,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,37,17.5243
05/06/2022 23:40:46,6.25,8.618551,10.9995,10.2430582,9.027779,55,58,55,56,58,3510.00073,3409.715,3610.28662,3409.715,19.4536934,6.941484,0.587766647,1.40947235,100.285736,14.3838272,4.58610535,27.29766,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,37,17.5243
05/06/2022 23:40:47,5.44471169,3.076923,11.6947117,5.46875,6.42128,56,58,55,54,58,3610.287,3510.00122,3409.71558,3409.71558,19.975708,7.39710569,0.6367319,1.45443606,100.285751,14.4010544,4.59159851,27.2921677,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,115.234375,5.859375,37,17.5243
05/06/2022 23:40:48,7.83730125,3.13739777,10.1934547,3.955853,6.28099442,55,57,55,54,57,3409.71558,3610.28687,3610.28687,3409.71558,19.2137737,6.678452,0.589338243,1.3916837,100.285751,14.4026337,4.592102,27.2916641,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,37,17.5243
05/06/2022 23:40:49,14.0625,6.25,12.5,10.15625,10.7421875,55,58,56,55,58,3409.715,3510.001,3409.715,3510.001,20.7148018,8.330709,0.372077137,1.41237569,100.285736,13.6088486,4.339012,27.544754,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,124.023438,4.8828125,37,17.5243
05/06/2022 23:40:50,18.7019234,6.213939,18.6177845,10.8653841,13.5997591,66,69,61,64,74,3409.71558,3510.00122,3409.71558,3610.287,22.2756538,10.26529,0.05745072,1.37741172,100.285751,13.7722931,4.39112473,27.4926414,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,113.28125,4.8828125,37,17.5243
05/06/2022 23:40:51,18.0183525,30.5431538,22.71825,21.09375,23.0933781,60,72,71,58,71,3409.71558,3409.71558,3409.71558,3409.71558,27.4382782,15.3399534,0.126983836,1.461291,100.285751,13.7923431,4.397518,27.486248,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,104.492188,4.8828125,37,17.5243
05/06/2022 23:40:52,16.40625,28.125,30.46875,14.9305582,22.48264,61,66,59,64,66,3510.00122,3409.71558,3510.00122,3409.71558,26.8560352,14.843008,0.0209491216,1.49435019,100.285751,13.8692169,4.42202759,27.4617386,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,37,17.5243
05/06/2022 23:40:53,20.2884617,28.8341351,18.7019234,14.7475958,20.6430264,60,68,69,61,72,3409.71533,3510.00122,3409.71533,3510.00122,28.4469452,16.2666245,0.227401242,1.576783,100.285744,14.0780411,4.48860931,27.3951569,48,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,0,0,37,17.5243
05/06/2022 23:40:54,12.5,13.28125,14.84375,12.5,13.28125,66,63,57,57,63,3510.00024,3510.00024,3409.7146,3409.7146,19.7440929,7.16458845,0.632958651,1.42041206,100.285721,14.1925049,4.52510452,27.3586617,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,111.328125,4.8828125,37,17.5243
05/06/2022 23:40:55,3.90625,12.5744047,10.21825,3.13739777,7.45908,56,58,57,55,58,3510.0022,3409.71631,3409.71631,3610.288,19.5210228,7.196641,0.320456117,1.34473717,100.285774,14.1858978,4.522999,27.3607674,49,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,90.82031,5.859375,37,17.5243
05/06/2022 23:40:56,10.1322117,3.90625,7.88766766,0.78125,5.67684746,58,59,67,56,67,3409.71533,3610.28662,3409.71533,3510.001,18.990778,6.77653074,0.3219963,1.32655954,100.285744,14.1856842,4.52293,27.360836,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,37,17.5243
05/06/2022 23:40:57,6.27480125,0,6.9963336,10.9375,6.05215454,56,58,55,55,58,3409.71533,3409.71533,3510.001,3409.71533,19.5048084,7.14217663,0.5041901,1.34287536,100.285744,14.1801071,4.5211525,27.3626137,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,37,17.5243
05/06/2022 23:40:58,11.71875,5.46875,13.28125,12.5,10.7421875,56,58,56,55,58,3409.71558,3510.00122,3409.71558,3409.71558,20.41348,7.761021,0.732037663,1.44075668,100.285751,14.1880341,4.52368164,27.3600845,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,84.96094,4.8828125,37,17.5243
05/06/2022 23:40:59,14.84375,5.46875,11.6466341,6.983173,9.735573,57,59,57,55,59,3610.28638,3409.715,3409.715,3409.715,20.4374485,7.846556,0.629633844,1.47197509,100.285736,14.1906357,4.52450943,27.3592567,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,37,17.5243
05/06/2022 23:41:00,9.362984,11.6947117,12.5,6.25,9.951925,73,64,58,58,73,3409.715,3510.001,3409.715,3409.715,22.8004875,10.15043,0.6222416,1.46416533,100.285744,14.1789246,4.520775,27.3629913,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,37,17.5243
05/06/2022 23:41:01,14.1121025,14.0625,14.1865072,3.13739777,11.3746223,56,59,56,55,58,3409.71558,3510.00146,3610.287,3409.71558,22.9364414,9.665633,1.21934807,1.58756912,100.285751,14.3248444,4.567299,27.3164673,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,37,17.5243
05/06/2022 23:41:02,10.15625,3.125,10.1322117,6.995189,7.602167,56,59,55,55,60,3510.00146,3510.00146,3409.71582,3510.00146,20.2080765,7.301154,0.9240778,1.50070822,100.285759,14.1028671,4.496525,27.3872414,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,92.77344,4.8828125,37,17.5243
05/06/2022 23:41:03,4.724705,1.57489777,12.599206,7.03125,6.48251152,55,58,55,54,58,3510.00146,3810.85864,3409.71558,3409.71558,19.6420155,7.1551137,0.5354881,1.42528641,100.285759,14.1058884,4.49749,27.3862762,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,37,17.5243
05/06/2022 23:41:04,6.25,5.46875,12.5,13.3184547,9.384298,55,57,56,55,57,3510.00073,3409.715,3510.00073,3409.715,19.94805,7.451496,0.5797608,1.45715964,100.285736,14.0994415,4.495434,27.3883324,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,102.539063,4.8828125,37,17.5243
05/06/2022 23:41:05,5.4567337,5.46875,13.1610575,4.651439,7.18449974,56,59,56,55,59,3409.715,3510.00073,3409.715,3409.715,20.3509674,7.70011663,0.5963996,1.469994,100.285736,14.0841293,4.490551,27.3932152,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,37,17.5243
05/06/2022 23:41:06,10.9995,2.35614777,15.625,5.518353,8.624744,55,58,55,54,58,3610.2876,3409.716,3409.716,3409.716,20.1523571,7.56511641,0.582403,1.45913017,100.285767,14.0824738,4.49002457,27.3937416,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,37,17.5243
05/06/2022 23:41:07,10.15625,2.34375,7.043648,12.5,8.010912,55,57,55,53,57,3510.001,3510.001,3409.715,3409.715,19.3348389,6.84595156,0.572470844,1.40945339,100.285736,14.0721893,4.486744,27.3970222,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,109.375,4.8828125,37,17.5243
05/06/2022 23:41:08,6.22596169,4.6875,11.7067337,0.78125,5.850363,56,57,56,55,57,3409.71533,3610.28687,3510.001,3409.71533,19.1317635,6.66694,0.578547835,1.38310683,100.285744,14.0745163,4.487488,27.3962784,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,119.140625,4.8828125,37,17.5243
05/06/2022 23:41:09,14.9305582,3.94345522,10.21825,5.53075075,8.655763,55,58,55,54,58,3409.71533,3510.00122,3510.00122,3409.71533,20.0693016,7.86558056,0.279607356,1.393442,100.285751,13.66243,4.356098,27.527668,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,37,17.5243
05/06/2022 23:41:10,16.40625,10.9375,24.915863,11.6466341,15.9765606,58,59,57,56,60,3610.287,3409.71558,3510.00122,3409.71558,22.8954334,10.2354765,0.5689201,1.571866,100.285751,13.6915894,4.36539459,27.5183716,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,37,17.5243
05/06/2022 23:41:11,10.9375,7.8125,10.1686478,6.25,8.792162,56,58,56,55,58,3409.71533,3610.28687,3409.71533,3610.28687,19.4482841,7.23870039,0.2674666,1.32572794,100.285744,13.6730652,4.35948944,27.5242767,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,117.1875,4.8828125,37,17.5243
05/06/2022 23:41:12,9.375,9.375,6.22596169,6.25,7.806492,58,61,57,56,61,3409.71558,3510.00146,3610.287,3409.71558,20.1878948,7.894277,0.375492156,1.35087764,100.285751,13.6907578,4.36512756,27.5186386,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,104.492188,4.8828125,37,17.5243
05/06/2022 23:41:13,7.776439,6.25,14.84375,5.46875,8.584738,69,61,58,57,69,3510.00073,3510.00073,3409.71484,3610.28638,20.17218,7.916698,0.320578158,1.39197934,100.285728,13.6799622,4.36168671,27.52208,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,97.65625,5.859375,37,17.5243
05/06/2022 23:41:14,7.03125,1.5625,8.606148,9.375,6.64372444,60,60,56,56,60,3409.716,3409.716,3409.716,3510.002,19.3073769,7.235178,0.159926638,1.33133817,100.285767,13.68383,4.36292267,27.5208435,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,121.09375,5.859375,37,17.5243
05/06/2022 23:41:15,11.71875,5.46875,15.5769234,7.8125,10.1442337,57,60,56,56,60,3409.715,3510.00073,3409.715,3409.715,21.6751785,8.366316,1.33353257,1.53288126,100.285736,13.6714478,4.35897064,27.5247955,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,37,17.5264053
05/06/2022 23:41:16,10.9995,3.90625,10.2058525,10.2306547,8.83556,58,59,56,56,59,3510.00122,3409.71558,3409.71558,3409.71558,21.76093,8.250447,1.56674087,1.54956758,100.285751,13.677269,4.3608284,27.5229378,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,87.890625,4.8828125,37,17.5264053
05/06/2022 23:41:17,17.9206734,6.983173,6.213939,10.8894234,10.5018024,69,59,64,55,64,3610.28687,3409.71533,3510.001,3409.71533,20.3298435,7.531368,0.7709767,1.42647994,100.285744,13.6773148,4.36084366,27.5229225,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,109.375,4.8828125,37,17.5264053
