,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35
07/04/2024 00:28:23,0.5676329,0.306177139,0.388360023,0.267696381,21.412962,0.2763331,24.2136116,0,9.382564,0.28757453,4.01580334,0.288236141,0.337171555,0.329601765,0.410109758,0.326180458,0.343126059,0.33031106,0.324684381,0.6208122,3.15731764,24.2136116,52,52,54,51,51,50,52,52,52,52,52,52,52,52,56,48,48,46,49,49,50,48,48,48,48,48,48,48,48,54,51.8571434,995.5558,995.5558,597.3335,696.889038,597.3335,1393.77808,995.5558,896.000244,796.444641,1095.11133,796.444641,696.889038,1294.22253,1194.667,7.64111328,1.32958412,0,0.6828613,0.6828613,0.6828613,0.677856445,0.677856445,0.672851563,0.671875,0.671875,0.6768799,0.6768799,0.6768799,0.6768799,0.6795654,0.6795654,0.6845703,99.55558,13.3666306,18.3004532,42.2098579,15.8032227,23.3638611,40.34822,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.96875,6141,5921,220,3.58247828,18.488,0,0,0.000120935409,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.0261941832,0,0,81060.16,62.4127121,0,0,0,0,0
07/04/2024 00:28:24,0.005310774,0,0,1.236248,18.6156578,1.2337327,11.6382122,1.23344064,4.48838472,1.25008821,5.95422363,1.24691725,1.32442117,1.31092072,1.31106973,1.2956202,0,0,0,0.5535722,2.58537531,18.6156578,52,52,53,50,52,50,52,52,52,52,52,52,52,52,56,48,48,47,50,48,50,48,48,48,48,48,48,48,48,53,51.7857132,1294.221,1493.33191,1095.11011,796.443665,696.888245,597.332764,995.5546,696.888245,796.443665,597.332764,1194.66553,597.332764,696.888245,597.332764,7.34290266,0.9834758,0,0.652709961,0.652832031,0.6578369,0.6578369,0.657714844,0.657714844,0.6627197,0.6627197,0.6627197,0.6627197,0.6627197,0.66796875,0.66796875,0.66796875,0.66796875,99.55546,13.3673668,18.2997169,42.21218,15.8032227,23.3638611,40.34822,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.875,6141,5921,220,3.58247828,18.488,1024,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.009005758,0.126910359,0,1037.39636,62.4127121,0,0.19671005,0.315353334,0,14004.918
07/04/2024 00:28:25,0,1.42812729,0,0,18.8212986,0.6646514,23.3640556,0,1.31405,0,6.53405762,0,0,0,0,0,1.14469528,0,0.110369921,0.51959753,2.48602629,23.3640556,51,52,54,50,52,51,52,52,52,52,52,52,52,52,55,49,48,46,50,48,49,48,48,48,48,48,48,48,48,54,51.8571434,1194.66675,796.444458,597.3334,896.000061,1393.77783,896.000061,696.8889,696.8889,696.8889,796.444458,1294.22229,696.8889,597.3334,796.444458,7.289629,1.24307513,0,0.661499,0.661499,0.663085938,0.6624756,0.6574707,0.6624756,0.663452148,0.6677246,0.6727295,0.6727295,0.6727295,0.6677246,0.6727295,0.6743164,0.6793213,99.55556,13.3669357,18.300148,42.21082,15.8029556,23.3641281,40.34754,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.875,6141,5921,220,3.58247828,18.484,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.0236790124,0,0,86918.03,62.4127121,0,0.17372328,0.136390731,0,5926.218
07/04/2024 00:28:26,0,0.6764293,0.858420134,0.678420067,21.21191,5.769187,18.99001,0,0.8387923,0,7.964945,0,0,0,0,0,0,0.754874945,0.7512212,1.902461,2.58790851,21.21191,50,52,53,51,52,51,51,51,51,51,52,52,51,51,54,50,48,47,49,48,49,49,49,49,49,48,48,49,49,53,51.3571434,1393.77844,896.0004,896.0004,1592.88965,1294.22278,1393.77844,1792.00085,1592.88965,995.556,1393.77844,995.556,597.3336,696.8892,1294.22278,6.88220263,1.25987709,0,0.692260742,0.682251,0.6828613,0.672851563,0.677856445,0.677856445,0.679931641,0.679931641,0.6849365,0.6849365,0.6849365,0.6849365,0.6849365,0.684448242,0.684448242,99.5556,13.3653831,18.3017,42.2059174,15.8028107,23.3642731,40.34717,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.84375,6141,5921,220,3.58247828,18.509,1024,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.008780817,0.09624848,0,4230.0376,62.4127121,0,0.169559523,0.274650723,0,15862.5332
07/04/2024 00:28:27,3.46080065,0,1.68836713,0,25.1779327,1.45354271,24.4042816,3.02739739,8.278645,1.49343014,7.699233,1.50030255,1.59556866,1.79489851,1.576972,1.58144236,1.61674023,1.59286857,2.13423967,2.45509744,4.463214,25.1779327,52,52,53,51,52,51,51,51,52,52,52,52,52,52,55,48,48,47,49,48,49,49,49,48,48,48,48,48,48,53,51.7857132,896,995.5556,696.8889,896,1294.22229,796.444458,1592.88892,1194.66675,696.8889,995.5556,995.5556,597.3334,696.8889,1095.11108,7.389141,1.27426517,0,0.6772461,0.676635742,0.6816406,0.6837158,0.6873779,0.682373047,0.6873779,0.6973877,0.7174072,0.7229004,0.7229004,0.7178955,0.7128906,0.7128906,0.7128906,99.55556,13.3672295,18.2998543,42.2117462,15.8011856,23.3658981,40.34302,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.8125,6141,5921,220,3.58247828,18.478,0,0,0.00106141472,842.226563,0.0790948048,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0,0,0,0,62.4127121,0,0,0,0,0
07/04/2024 00:28:28,0.6537914,1.75234675,0,0.109100342,18.9874172,0.623726845,19.5941086,0,0,0,4.35218239,0,0,0,0,0,0,0,0.435680151,0,1.44112706,19.5941086,49,51,53,51,52,51,52,52,52,52,52,52,52,52,55,51,49,47,49,48,49,48,48,48,48,48,48,48,48,53,51.6428566,1095.11,1194.66553,995.554565,1194.66553,696.8882,696.8882,796.443665,696.8882,696.8882,1393.77637,696.8882,597.332764,597.332764,597.332764,7.11916256,1.12633657,0,0.6464844,0.651489258,0.6517334,0.6627197,0.6616211,0.6616211,0.6616211,0.662231445,0.662231445,0.662231445,0.6722412,0.6672363,0.674194336,0.674194336,0.669189453,99.55546,13.3678207,18.299263,42.2136154,15.8015137,23.36557,40.3438568,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.75,6141,5921,220,3.58247828,18.473,1024,0,0.04910952,842.226563,0.0521638542,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.0152304592,0.0292525981,0,3837.21631,62.4127121,0,0.176077589,0.191326782,0,12471.0625
07/04/2024 00:28:29,0,0,1.11208558,0.912541151,22.10815,8.377856,19.7989883,3.07468772,1.09840631,0.9153187,7.586992,0.9177923,1.01450682,2.55817771,0.9894788,0.980204344,1.03285313,0.9991169,2.53525376,2.9356122,3.90591621,22.10815,50,52,52,51,52,51,52,52,52,52,51,51,51,51,55,50,48,48,49,48,49,48,48,48,48,49,49,49,49,52,51.42857,896.001,597.334,796.4453,896.001,995.556641,1294.22363,696.889648,696.889648,896.001,1493.335,1692.44629,896.001,1493.335,796.4453,6.991531,1.37027192,0,0.6569824,0.6669922,0.668334961,0.668334961,0.677001953,0.677001953,0.677001953,0.6719971,0.672119141,0.672119141,0.672119141,0.677124,0.684082031,0.679077148,0.684082031,99.5556641,13.366539,18.3005447,42.209568,15.8014488,23.3656349,40.3436966,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.75,6141,5921,220,3.58247828,18.488,0,0,0.0003182736,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.0182093661,0,0,8539.147,62.4127121,0,0.193419769,0.140689775,0,6404.292
07/04/2024 00:28:30,1.45738721,1.58663988,1.2519598,1.09360218,23.3815842,6.544894,22.1084957,0,1.23406649,1.07775927,6.895047,1.07195973,1.170677,0,1.27049088,1.128155,0,0,0,2.55050063,3.587401,23.3815842,49,53,50,51,52,53,52,52,52,52,52,52,52,52,54,51,47,50,49,48,47,48,48,48,48,48,48,48,48,53,51.7142868,1194.6665,696.8888,796.4443,1592.88855,1393.77759,3185.777,995.555359,895.9998,597.333252,796.4443,597.333252,1095.111,597.333252,597.333252,6.89392757,1.20640874,0,0.6520996,0.6520996,0.657959,0.661865234,0.661865234,0.6616211,0.6920166,0.6767578,0.6817627,1.086792,1.08178711,0.9779053,0.982910156,0.9428711,1.11791992,99.5555344,13.3666992,18.3003845,42.21007,15.8010712,23.3660126,40.3427277,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.71875,6141,5921,220,3.58247828,18.477,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797272,0,0.0159005616,0,0,2000.83984,62.4127121,0,0.171765208,0.0155385174,0,10504.3779
07/04/2024 00:28:31,0,0,0,0,15.7445068,10.36107,20.7009735,0.622910261,0,0,4.28107357,0,0,0,0,0,0.00240802765,0,1.89611912,0.814181566,1.84962153,20.7009735,49,52,53,52,51,51,54,54,54,54,50,51,51,51,55,51,48,47,48,49,49,46,46,46,46,50,49,49,49,54,51.92857,995.5558,896.0002,597.333435,1393.77808,796.444641,696.889038,597.333435,696.889038,896.0002,896.0002,1393.77808,796.444641,896.0002,696.889038,6.85399,1.228825,0,0.6513672,0.6619873,0.6623535,0.6623535,0.68359375,0.6986084,0.6982422,0.6932373,0.6982422,0.6932373,0.6932373,0.6982422,0.6932373,0.6932373,0.6932373,99.55558,13.3676567,18.299427,42.2130966,15.8004684,23.3666153,40.34119,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.625,6141,5921,220,3.58247828,18.472,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0287163518,0.1783008,0,57718.9844,62.4127235,0,0.188878387,0.254013032,0,57674.17
07/04/2024 00:28:32,1.67819858,1.67042017,1.49201751,1.31829977,22.13875,5.536419,20.43007,0,0,1.331991,9.447062,1.32514834,1.39663219,1.37574077,1.37255192,1.53948069,1.39784813,1.37524009,0.170475245,0.873285532,3.78932953,22.13875,50,51,52,51,53,51,52,52,52,52,51,51,51,51,54,50,49,48,49,47,49,48,48,48,48,49,49,49,49,53,51.42857,796.444031,1294.22156,895.9995,1095.1106,696.88855,796.444031,696.88855,995.555054,1095.1106,1493.33252,1592.88806,2687.99854,895.9995,796.444031,7.36194468,1.71291173,0,0.6575928,0.662597656,0.6575928,0.6582031,0.663208,0.6682129,0.663208,0.6633301,0.6633301,0.6633301,0.6633301,0.668334961,0.668334961,0.668334961,0.668334961,99.5555038,13.3679581,18.2991257,42.2140465,15.8011551,23.3659286,40.34295,53,2355,7000.978,0,0,0,0,0,0.2734375,0,0,0,0.0248205122,0,0,0,0,0,60.625,6141,5921,220,3.58247828,18.498,1024,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0152984671,0.03169916,0,87800.23,62.4127235,0,0.1835714,0.278546423,0,8891.558
07/04/2024 00:28:33,0.0944972038,0,0,0,58.33306,0,27.3150215,0,7.151002,0,2.38755941,0,0,0,0,0,0,0.0572919846,1.75808072,1.94972754,4.700649,58.33306,53,53,60,56,56,54,52,52,52,52,52,52,52,52,63,47,47,40,44,44,46,48,48,48,48,48,48,48,48,60,53.42857,3086.22534,3484.448,3882.67041,3882.67041,3783.11475,3683.559,3086.22534,1692.44617,896.0009,995.5565,1393.77917,2289.78,1891.55737,1991.113,11.6409454,5.955452,0,0.807739258,0.7994385,0.7994385,0.69140625,0.6899414,0.6899414,1.06494141,0.9686279,0.9686279,0.9686279,0.9686279,0.9686279,0.9686279,0.9736328,1.03356934,99.55566,13.3669357,18.300148,42.21082,15.8011322,23.3659515,40.3428841,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0.0144827273,0,0,0,0,0,60.375,6141,5921,220,3.58247828,15.425,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0375784449,0.08586864,0,51616.15,62.4127235,0,0.158357292,0.0645906851,0,9429.943
07/04/2024 00:28:34,0.168091059,0,0,0,30.5951424,0,22.82936,0,0,0,1.25360489,0,0,0,0,0,0,0,0,0,1.66561007,30.5951424,51,50,52,51,53,51,52,52,52,52,51,51,51,51,55,49,50,48,49,47,49,48,48,48,48,49,49,49,49,53,51.42857,796.4438,1393.77673,895.999268,1592.88757,995.554749,995.554749,696.888367,1095.11023,696.888367,796.4438,597.3329,1493.33215,696.888367,796.4438,7.67431545,1.33921313,0,0.6623535,0.6673584,0.668457031,0.6677246,0.6677246,0.6677246,0.668334961,0.673339844,0.6791992,0.6791992,0.6791992,0.674194336,0.6791992,0.6791992,0.674194336,99.55547,13.3690491,18.2980347,42.217495,15.801693,23.36539,40.34432,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.65625,6141,5921,220,3.58247828,18.063,0,0,0.000187096681,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0458787046,0.17763947,0,11000.92,62.4127235,0,0.208446667,0.374192417,0,26716.5547
07/04/2024 00:28:35,1.49165392,2.60874629,2.77361274,2.60936618,16.89924,2.60016322,22.58891,2.61258483,7.35065937,2.62631774,8.677888,2.610463,2.70475745,2.67568231,2.67444253,2.67748833,2.712047,2.668488,2.67055631,3.872174,4.90525961,22.58891,51,52,53,52,52,50,52,52,51,51,52,52,52,52,55,49,48,47,48,48,50,48,48,49,49,48,48,48,48,53,51.7142868,796.444031,895.9995,1194.666,696.88855,696.88855,1294.22156,1194.666,696.88855,1095.1106,895.9995,995.555054,895.9995,895.9995,1493.33252,7.640056,1.24925315,0,0.7357178,0.715698242,0.6956787,0.6906738,0.6906738,0.715698242,0.6883545,0.7384033,0.733398438,0.6883545,0.7133789,0.728393555,0.708374,0.6883545,0.6933594,99.5555038,13.368618,18.2984657,42.2161331,15.8012161,23.3658676,40.3431,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.71875,6141,5921,220,3.58247828,18.43,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0,0.055432573,0,0,62.4127235,0,0,0.0541526861,0,0
07/04/2024 00:28:36,0,0,0,0,20.04332,0,21.84062,0,3.462565,0,5.419183,0,0,0,0,0,0,0,0,0.451952219,1.68798566,21.84062,49,51,53,50,52,51,52,52,52,52,52,53,53,53,55,51,49,47,50,48,49,48,48,48,48,48,47,47,47,53,51.7857132,696.88916,597.333557,696.88916,1194.66711,696.88916,896.000366,696.88916,597.333557,796.444763,597.333557,1294.22278,896.000366,896.000366,1493.334,7.84409142,1.41851676,0,0.7302246,0.6870117,0.6870117,0.7220459,0.7663574,0.850463867,0.850463867,0.85546875,0.85546875,0.6829834,0.848022461,0.8829346,0.8829346,0.8779297,0.7729492,99.5555954,13.362381,18.3047028,42.1964378,15.8016205,23.3654633,40.34413,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.59375,6141,5921,220,3.58247828,18.417,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.1902775,0.338995278,0,221013.578,62.4127235,0,0.374671072,0.4441619,0,49457.8242
07/04/2024 00:28:37,1.44628882,0,0,0,18.59985,4.138291,24.0403767,0,6.62102127,0,6.12663651,0,0,0,0,0,0,0,0.839316845,1.15180612,2.89369822,24.0403767,50,52,54,51,52,49,52,52,52,52,52,52,52,51,55,50,48,46,49,48,51,48,48,48,48,48,48,48,49,54,51.6428566,1493.33325,796.4444,597.333252,597.333252,1095.111,696.8888,696.8888,796.4444,1194.6665,1493.33325,1194.6665,895.999939,1095.111,696.8888,7.342626,1.34179616,0,0.6566162,0.6566162,0.656860352,0.656860352,0.663085938,0.663085938,0.6623535,0.6623535,0.6723633,0.6723633,0.6723633,0.669189453,0.669189453,0.669189453,0.669189453,99.55555,13.362854,18.30423,42.19793,15.8011246,23.36596,40.342865,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.5625,6141,5921,220,3.58247828,18.424,1024,0,0.0006408121,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0266256314,0.06657457,0,8066.53467,62.4127235,0,0.183607668,0.221005335,0,13981.59
07/04/2024 00:28:38,0.909239054,0.5380511,0.619488955,0.386619568,17.8655319,3.118831,19.3741379,0.380182266,0.564217567,0.385761261,7.24058151,0.3807485,0.49481988,0.474411249,0.445842743,0.449359417,0.4853785,0.4607916,0.4470229,2.231902,2.862656,19.3741379,50,52,53,50,52,49,52,52,52,52,52,52,52,52,55,50,48,47,50,48,51,48,48,48,48,48,48,48,48,53,51.57143,796.4444,696.888855,995.5555,1095.11108,1294.22217,995.5555,1393.77771,895.999939,696.888855,1294.22217,995.5555,1194.66663,796.4444,597.3333,6.85960436,1.267789,0,0.6533203,0.651489258,0.651489258,0.6627197,0.6677246,0.6677246,0.666626,0.671630859,0.666626,0.666626,0.666626,0.666626,0.672973633,0.672973633,0.6779785,99.55555,13.3625793,18.3045044,42.1970634,15.8018951,23.3651886,40.3448372,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.46875,6141,5921,220,3.58247828,18.456,0,1024,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.007885194,0,0,80468.97,62.4127235,0,0,0,0,0
07/04/2024 00:28:39,0.6548226,3.573811,3.497374,3.313142,22.0447712,7.93216228,17.62584,3.312564,3.471893,3.324473,10.25433,3.30630541,3.39490175,4.060459,3.39428782,3.37870717,3.414023,3.39934826,3.415817,4.543495,5.565625,22.0447712,51,52,53,51,52,50,52,52,52,52,50,52,52,52,55,49,48,47,49,48,50,48,48,48,48,50,48,48,48,53,51.6428566,1393.77783,1393.77783,3484.44482,2588.44458,1393.77783,1393.77783,1194.66675,696.8889,1294.22229,796.4445,696.8889,696.8889,696.8889,995.555664,7.02932072,1.4139545,0,0.6727295,0.6727295,0.6777344,0.672485352,0.672485352,0.677490234,0.677490234,0.672485352,0.672485352,0.674560547,0.674560547,0.6795654,0.6845703,0.6795654,0.6845703,99.5555649,13.3589172,18.3081665,42.1854973,15.8010826,23.3660011,40.342762,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.4375,6141,5921,220,3.58247828,18.45,1024,0,0.000623357133,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0260535758,0,0,12543.7422,62.4127235,0,0.187553063,0.138836667,0,11498.3994
07/04/2024 00:28:40,0,0,0,0,21.1642036,4.71805954,22.0858212,1.64307356,0,0,6.81374073,0,0,0,0,0,0,0,0,0,1.30195618,22.0858212,52,53,54,51,52,49,52,52,52,52,50,50,50,50,55,48,47,46,49,48,51,48,48,48,48,50,50,50,50,54,51.3571434,1792.00073,1095.11157,1194.66711,1393.77832,2488.89,1393.77832,2090.66748,1294.22278,2389.33423,2389.33423,2389.33423,2389.33423,2389.33423,2389.33423,8.297873,2.05252814,0,0.9161377,0.9161377,0.9161377,0.901123047,0.901123047,1.111084,1.111084,0.711181641,0.6744385,0.7044678,0.994384766,1.02441406,0.969360352,0.969360352,1.07946777,99.5555954,13.3453979,18.3216858,42.142807,15.79258,23.3745041,40.32105,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.4375,6141,5921,220,3.58247828,18.409,1024,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.02838499,0.0436418019,0,126264.93,62.4127235,0,0.182503834,0.196903408,0,11837.2666
07/04/2024 00:28:41,9.818917,0.80229044,7.89986229,0.5885184,43.71754,4.656082,40.45794,0.5926192,31.3795033,0.5953193,18.4753361,0.592398643,0.675952435,0.663512945,0.6581485,0.6573796,0.688177347,0.6609082,0.658398867,0.9214997,8.258009,43.71754,52,52,54,53,52,51,52,52,52,52,52,52,52,52,55,48,48,46,47,48,49,48,48,48,48,48,48,48,48,54,52.1428566,3384.88843,1393.77759,3783.1106,1393.77759,2588.444,1393.77759,1095.111,1791.99976,1692.44421,1791.99976,1991.11084,1991.11084,1991.11084,1891.5553,11.9968567,5.30798864,0,1.0994873,1.09448242,1.09448242,1.088501,1.12280273,1.1328125,1.04089355,1.04089355,1.03588867,1.03588867,1.03588867,1.06091309,1.0559082,1.0559082,1.06091309,99.55554,13.4348335,18.23225,42.4252319,15.8578873,23.3091965,40.48779,53,2355,7000.978,0,0,0,0,4.63671875,0.2734375,0,0,0,0,0,0,0,0,0,60.5625,6141,5921,220,3.58247828,18.335,0,0,0,842.226563,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5797539,0,0.0506628342,0.314733922,0,246680.8,62.4127235,0,0.222077727,0.3168496,0,15899.5771
