,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
05/08/2020 23:46:21,17.1875,14.84375,14.84375,8.59375,13.8671875,60,59,57,55,60,3610.28369,3610.28369,3610.28369,3610.28369,21.6709785,8.955493,0.515495241,0.73738873,100.28566,62.4651833,4.926956,2.96056747,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,91.796875,7.8125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:22,14.84375,18.75,21.875,15.625,17.7734375,61,61,60,58,62,3610.281,3409.71,3409.71,3409.71,23.5545483,10.960084,0.3942609,0.7792254,100.285583,62.3088722,4.914627,2.97289658,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,109.375,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:23,19.53125,17.1875,17.96875,17.1875,17.96875,57,58,56,54,58,3510.00049,3510.00049,3409.7146,3409.7146,22.8877277,10.1804533,0.4831503,0.7946929,100.285728,62.4122772,4.922783,2.96474075,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,109.375,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:24,7.03125,11.71875,10.15625,5.46875,8.59375,58,59,56,55,59,3409.71313,3509.999,3509.999,3509.999,20.316618,8.02640152,0.1574307,0.5636129,100.285683,62.48762,4.928726,2.95879745,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,113.28125,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:25,3.125,10.15625,7.03125,8.680558,7.24826431,58,57,55,54,58,3409.668,3409.668,3409.668,3409.668,18.1151772,6.05165768,0.00225833175,0.4422668,100.284355,62.4815331,4.92824554,2.959278,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,103.515625,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:26,16.40625,11.8799572,12.562,5.46875,11.5792456,57,59,56,55,59,3610.33081,3409.75684,3409.75684,3409.75684,19.789402,7.5948267,0.06332114,0.5155355,100.286964,62.7460327,4.949108,2.93841553,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,118.164063,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:27,3.125,8.497596,5.46875,6.25,5.83533669,56,57,55,54,57,3509.99854,3409.713,3409.713,3409.713,18.5322247,6.43982458,0.0133649372,0.439334154,100.285675,61.99799,4.890106,2.99741745,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,131.835938,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:28,7.03125,9.375,3.93105149,4.6875,6.256199,58,57,55,54,58,3409.71167,3409.71167,3409.71167,3509.99731,18.1933727,6.104543,0.0007935747,0.444646031,100.285637,62.10231,4.8983345,2.98918915,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,115.234375,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:29,8.509612,5.46875,7.03125,3.125,6.03365326,58,58,56,54,58,3409.71313,3509.99878,3409.71313,3409.71313,18.2235966,6.13548565,0.00384520716,0.450255424,100.285675,62.1867065,4.904991,2.9825325,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,121.09375,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:30,10.0721121,12.5,7.03125,11.6466341,10.3124981,58,58,55,54,58,3509.99829,3409.71265,3509.99829,3409.71265,20.52,8.415787,0.00115959439,0.487517923,100.285667,61.78026,4.87293243,3.01459122,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,118.164063,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:31,16.4434547,13.28125,7.776439,8.64335251,11.5361214,58,59,57,55,60,3409.71265,3509.99829,3409.71265,3409.71265,21.38288,8.990809,0.241438359,0.645114064,100.285667,60.6131477,4.780876,3.10664749,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,111.328125,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:32,2.3317337,6.25,8.59375,4.639423,5.45372963,58,57,55,54,58,3409.71167,3509.99731,3409.71167,3509.99731,18.8947735,6.775234,0.0271011814,0.466457725,100.285637,60.5569458,4.77644348,3.11108017,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:33,14.0625,18.75,11.71875,7.8125,13.0859375,58,59,56,55,59,3409.71362,3509.99927,3409.71362,3409.71362,20.5521126,8.196591,0.212145478,0.6055545,100.2857,60.64845,4.783661,3.10386276,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,105.46875,6.8359375,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:34,16.40625,7.8125,12.5,7.03125,10.9375,59,58,55,54,59,3409.712,3409.712,3409.712,3409.712,20.8268661,8.470049,0.213696837,0.6059322,100.285645,60.5492058,4.775833,3.11169052,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,89.84375,7.8125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:35,17.3239117,7.03125,7.862103,4.71230125,9.232389,59,59,58,55,59,3409.71313,3610.28442,3409.71313,3409.71313,19.5519524,7.313969,0.116638251,0.5465701,100.285675,60.7772446,4.79381943,3.09370422,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,109.375,7.8125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:36,10.90144,10.9375,12.4158621,5.420673,9.918869,58,59,55,55,59,3409.71045,3509.99585,3409.71045,3409.71045,19.889761,7.63496161,0.126796871,0.555398345,100.2856,60.82217,4.79736328,3.09016037,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:37,28.125,35.9375,16.40625,22.65625,25.78125,69,67,64,60,69,3409.71,3409.71,3409.71,3409.71,27.0035954,14.2547255,0.468199521,0.968747556,100.285583,60.69996,4.78772354,3.0998,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,74.21875,6.8359375,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:38,21.875,19.53125,21.09375,19.53125,20.5078125,58,58,56,54,60,3409.7168,3409.7168,3409.7168,3409.7168,22.87595,10.2934475,0.35706383,0.800311267,100.285789,60.8129349,4.79663467,3.090889,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,115.234375,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:39,10.9623013,6.25,9.375,14.161706,10.18725,61,60,57,56,61,3409.703,3409.703,3409.703,3509.98828,19.8662281,7.464155,0.264817923,0.594757,100.285378,60.9451141,4.80706024,3.08046341,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,131.835938,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:40,24.89183,16.40625,9.375,10.8774071,15.387619,58,59,57,55,60,3409.722,3510.008,3409.722,3409.722,23.7125225,10.6566362,0.787216961,0.929010034,100.285942,61.01558,4.81261826,3.0749054,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,114.257813,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:41,10.9375,21.875,11.71875,7.03125,12.890625,60,67,60,58,67,3409.659,3409.659,3409.659,3509.943,20.6137962,8.449918,0.0532670431,0.5382102,100.284088,61.2246056,4.82910538,3.05841827,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,66.40625,6.8359375,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:42,15.625,25,7.03125,11.71875,14.84375,61,61,58,56,61,3409.764,3409.764,3409.764,3409.764,22.633955,9.694233,0.681529462,0.8709076,100.287178,61.2970543,4.83482,3.05270386,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,97.65625,8.7890625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:43,10.1934547,11.71875,8.59375,6.31200075,9.204489,58,59,57,56,59,3409.71484,3610.28638,3409.71484,3409.71484,18.9801884,6.86550045,0.0357702151,0.481921226,100.285728,61.47634,4.848961,3.03856277,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,106.445313,9.765625,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:44,4.6875,11.7683525,3.125,6.983173,6.64100647,57,57,54,54,58,3409.7124,3509.998,3409.7124,3409.7124,18.71612,6.582083,0.03979413,0.457205266,100.28566,61.5207367,4.852463,3.035061,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,78.125,6.8359375,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:45,37.2836533,39.54327,35.9375,33.59375,36.58954,69,70,68,63,70,3409.71216,3409.71216,3409.71216,3409.71216,30.9603786,17.6603413,0.9332174,1.17620754,100.285652,60.37152,4.761818,3.12570572,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,74.21875,4.8828125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:46,15.625,15.625,21.875,17.96875,17.7734375,57,61,56,56,61,3509.99829,3610.284,3610.284,3610.284,24.45908,11.7216072,0.5026429,0.8613088,100.285667,60.935585,4.80630875,3.081215,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,90.82031,5.859375,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:47,10.15625,25.78125,7.03125,7.03125,12.5,62,63,59,57,64,3509.99854,3409.713,3409.713,3509.99854,20.8464546,8.645596,0.0812123939,0.54893446,100.285675,60.0958939,4.740078,3.14744568,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,76.171875,1.953125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:48,37.5,51.5625,40.625,32.03125,40.4296875,74,71,72,66,75,3409.71216,3409.71216,3409.71216,3409.71216,30.2745724,17.2144032,0.7349689,1.12477386,100.285652,60.0978775,4.74023438,3.14728928,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,79.10156,4.8828125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:49,22.65625,29.1666622,33.3333321,25.84325,27.7498779,59,61,59,57,61,3810.85547,3810.85547,3610.28418,3810.85547,26.3231812,13.6429815,0.416984439,0.908884764,100.285667,59.9732933,4.73040771,3.157116,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,47.8515625,1.953125,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:50,32.20486,37.5,29.2307682,31.8509579,32.6966476,61,61,59,57,62,3610.284,3409.71265,3509.99829,3610.284,25.8186264,12.7522936,0.802220345,0.8967247,100.28566,60.0001831,4.73252869,3.154995,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,72.265625,2.9296875,42,78108,13234,56.8675423,42,40.3951073
05/08/2020 23:46:51,20.9375019,22.5120182,22.65625,18.75,21.2139435,58,60,57,56,61,3509.998,3409.71216,3610.28369,3509.998,24.3347244,11.8011293,0.384410352,0.6396266,100.285652,59.47239,4.690899,3.19662476,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,81.05469,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:52,6.25,14.0625,13.28125,9.375,10.7421875,58,60,56,56,60,3409.7124,3610.28369,3409.7124,3409.7124,21.5691032,9.160729,0.3209217,0.4751519,100.28566,58.90823,4.64640045,3.2411232,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,100.585938,7.8125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:53,20.3125,36.71875,31.25,22.65625,27.734375,66,68,69,62,69,3409.7124,3409.7124,3409.7124,3409.7124,27.74667,15.0927124,0.414812446,0.7884128,100.28566,59.1559,4.66593552,3.22158813,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,86.91406,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:54,16.40625,33.59375,9.375,10.9375,17.578125,62,62,60,60,63,3409.71265,3509.99829,3509.99829,3509.99829,23.630991,11.0550318,0.427977979,0.612076163,100.28566,59.4373741,4.688137,3.1993866,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,143.554688,7.8125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:55,16.505455,21.09375,11.7683525,8.59375,14.49033,58,60,56,55,60,3409.71265,3610.28418,3409.71265,3509.99854,21.451889,8.977628,0.359286547,0.5105253,100.285667,59.23396,4.67209244,3.21543121,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,104.492188,8.7890625,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:56,9.350962,11.71875,6.2379837,2.34375,7.412863,59,59,56,55,60,3409.70654,3409.70654,3509.992,3409.70654,19.7017689,7.29186964,0.322965831,0.416885227,100.285484,59.1282349,4.66375351,3.22377014,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,106.445313,7.8125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:57,7.8125,13.28125,3.90625,9.375,8.59375,58,59,55,55,59,3409.71826,3510.00415,3409.71826,3409.71826,19.8682919,7.464778,0.319905967,0.4201322,100.285828,59.1025047,4.661724,3.22579956,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,102.539063,8.7890625,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:58,14.0625,16.40625,10.1934547,7.09325075,11.9388638,61,60,57,57,61,3409.713,3509.99854,3610.28418,3610.28418,22.54446,9.877238,0.5194117,0.6330957,100.285667,59.17921,4.667774,3.21974945,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,48.828125,2.9296875,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:46:59,17.96875,28.90625,17.1274071,10.12019,18.53065,60,59,56,55,60,3409.71216,3509.9978,3409.71216,3509.9978,22.9333458,10.1296082,0.6162395,0.7014531,100.285652,59.04089,4.656864,3.23065948,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,86.91406,8.7890625,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:00,19.9999981,16.9230766,7.69230747,11.5384579,14.0384617,60,61,58,56,61,3409.71216,3509.9978,3409.71216,3409.71216,21.6439247,9.091809,0.423713416,0.564910769,100.285652,58.9848366,4.652443,3.23508072,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,105.46875,8.7890625,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:01,29.6875,28.125,25.78125,28.90625,28.125,64,64,60,59,64,3409.71313,3610.28442,3509.99878,3610.28442,28.2209,14.9902315,0.9197632,1.02010226,100.285683,60.2655563,4.75346,3.13406372,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,61.5234375,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:02,21.09375,23.4375,10.9375,14.0625,17.3828125,64,61,58,57,64,3409.712,3509.99756,3409.712,3409.712,23.587822,10.7047272,0.691254139,0.7487927,100.285645,59.96899,4.730068,3.15745544,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,54.6875,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:03,27.34375,21.09375,16.505455,10.9995,18.9856167,68,61,57,56,68,3610.28418,3610.28418,3509.99854,3409.713,23.9963379,10.97729,0.775036633,0.783611834,100.285675,59.82714,4.7188797,3.168644,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,82.03125,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:04,15.625,22.65625,9.33894,13.2572117,15.2193546,61,61,60,57,61,3610.284,3610.284,3509.99829,3610.284,23.35232,10.6791,0.5053412,0.664162636,100.285667,59.7888374,4.71585846,3.17166519,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,85.9375,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:05,41.40625,37.5,34.375,31.25,36.1328125,71,67,65,61,71,3509.99,3509.99,3409.70459,3409.70459,30.7116547,17.4001484,0.962331355,1.19877589,100.285431,60.1600761,4.74514,3.14238358,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,65.42969,2.9296875,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:06,29.6875,35.9375,29.0178528,29.89831,31.13529,66,66,62,59,66,3510,3510,3409.714,3409.714,29.2727814,15.7461624,1.13593388,1.20069313,100.285713,60.4441147,4.767544,3.11997986,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,80.078125,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:07,32.03125,40.625,35.8173065,24.0264416,33.125,69,68,67,62,69,3409.714,3409.714,3409.714,3409.714,29.3185635,15.4296484,1.49854708,1.24408829,100.285713,60.90212,4.803669,3.08385468,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,47.8515625,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:08,58.59375,47.97867,35.9375,40.625,45.78373,69,69,67,62,72,3509.99365,3409.70825,3409.70825,3409.70825,33.8304749,18.2774677,2.995049,1.66103089,100.28553,60.6833725,4.786415,3.10110855,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,35.15625,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:09,50,57.4158669,50,50.78125,52.04928,70,69,67,67,70,3510.007,3409.72119,3409.72119,3510.007,34.5428925,19.61881,2.437131,1.49014544,100.285912,60.5269127,4.77407455,3.113449,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,82.03125,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:10,40.01736,50.78125,34.5610123,28.125,38.37116,72,70,68,64,72,3409.71216,3509.9978,3409.71216,3409.71216,30.4751244,16.5487442,1.54016161,1.24671328,100.285652,60.8288956,4.79789352,3.08963013,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,25.390625,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:11,34.19471,29.6875,26.5625,26.7609119,29.301405,64,63,60,58,64,3610.28418,3509.99854,3610.28418,3409.71265,26.91925,13.3950491,1.20194936,1.00578117,100.285667,60.4410667,4.76730347,3.12022018,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,63.4765625,3.90625,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:12,39.84375,38.28125,29.6875,26.39423,33.55168,71,68,65,61,71,3409.71216,3409.71216,3409.71216,3409.71216,29.2199459,15.8570271,1.04605019,1.1027236,100.285652,60.4487572,4.76791,3.11961365,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,54.6875,3.90625,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:13,39.0625,43.75,41.165863,38.28125,40.5649071,66,66,65,61,66,3409.71143,3509.997,3509.997,3509.997,31.9181747,18.001112,1.46444762,1.38029909,100.285629,60.409584,4.76482,3.12270355,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,46.875,2.9296875,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:14,58.59375,52.34375,44.53125,48.4375,50.9765625,73,71,76,65,76,3409.71338,3409.71338,3409.71338,3409.71338,33.52556,19.97854,1.10642922,1.43598163,100.28569,60.29627,4.75588226,3.13164139,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,55.6640625,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:15,47.65625,53.125,46.3665657,43.20437,47.5880432,68,68,69,63,69,3509.99854,3509.99854,3409.713,3509.99854,32.4161148,18.7627735,1.20628357,1.37944543,100.285675,60.48851,4.77104568,3.116478,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,85.9375,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:16,14.0625,25,8.59375,5.44471169,13.2752419,62,61,60,57,62,3509.99878,3610.28442,3610.28442,3610.28442,20.86696,8.643732,0.08230743,0.590605736,100.285683,59.40923,4.685917,3.20160675,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,87.890625,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:17,13.28125,30.46875,5.4567337,2.34375,12.8876209,63,61,58,56,63,3610.28369,3610.28369,3509.998,3610.28369,20.3998871,8.251671,0.0302864127,0.5267388,100.285652,59.0132751,4.654686,3.23283768,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,142.578125,7.8125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:18,20.3125,28.125,15.7366037,17.1875,20.3404,61,61,58,57,62,3610.284,3509.99829,3509.99829,3509.99829,24.0578156,11.680275,0.188614,0.75384295,100.28566,58.46415,4.611374,3.27614975,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,90.82031,5.859375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:19,17.1875,25.78125,14.7956734,14.84375,18.1520462,71,66,63,60,70,3509.9978,3409.71216,3509.9978,3409.71216,22.7940369,10.4306965,0.175936833,0.689418435,100.285652,58.3688774,4.603859,3.2836647,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,78.125,6.8359375,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:20,22.65625,21.09375,22.65625,10.9375,19.3359375,69,68,67,62,71,3409.69482,3409.69482,3409.69482,3409.69482,23.5123138,11.0113115,0.3070542,0.740434349,100.285149,58.9461937,4.649395,3.23812866,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,49.8046875,1.953125,42,78109,13234,56.8689079,42,41.211792
05/08/2020 23:47:21,38.28125,40.625,42.96875,35.3670578,39.3105164,73,70,69,65,73,3409.663,3409.663,3409.663,3409.663,31.7591953,17.92732,1.40278888,1.32000422,100.2842,59.09404,4.66105652,3.22646713,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,77.14844,4.8828125,42,78109,13234,57.21243,42,41.2119255
05/08/2020 23:47:22,26.6989117,45.3125,32.94891,23.4375,32.0994568,66,65,62,59,66,3409.77881,3610.354,3409.77881,3610.354,29.024271,15.3553562,1.30420244,1.165212,100.287613,59.4606857,4.68997574,3.197548,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,79.10156,5.859375,42,78109,13234,57.21243,42,41.2119255
05/08/2020 23:47:23,26.3100986,41.03423,27.34375,19.53125,28.5548325,64,65,62,60,65,3610.284,3409.71265,3409.71265,3509.99829,28.0891781,15.1684685,0.702851653,0.7750767,100.285667,59.4438057,4.68864441,3.19887924,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,58.59375,3.90625,42,78109,13234,57.21243,42,41.2119255
05/08/2020 23:47:24,25,40.2283669,31.1538467,19.3990345,28.9453144,67,66,76,61,76,3509.99829,3509.99829,3509.99829,3509.99829,29.3219948,16.0636921,0.9725201,0.892773,100.285667,59.958252,4.72922134,3.15830231,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,49.8046875,1.953125,42,78109,13234,57.21243,42,41.2119255
05/08/2020 23:47:25,26.7237072,31.25,21.09375,21.875,25.2356167,62,62,59,58,63,3409.71143,3409.71143,3409.71143,3610.28271,25.8432236,12.8388624,0.737998962,0.8972832,100.285629,59.54769,4.69683838,3.19068527,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,106.445313,8.7890625,42,78109,13234,57.21243,42,41.2119255
05/08/2020 23:47:26,15.5649071,8.59375,9.375,3.90625,9.35998,63,60,58,57,61,3409.71338,3409.71338,3409.71338,3509.999,19.76041,7.534144,0.09251106,0.579503238,100.285683,59.5356979,4.69589233,3.19163132,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,116.210938,8.7890625,42,78109,13234,57.21243,42,41.2119255
05/08/2020 23:47:27,14.0625,13.28125,8.59375,5.46875,10.3515625,61,61,58,57,62,3610.278,3610.278,3409.707,3409.707,20.5790577,8.338791,0.103178941,0.587302446,100.2855,59.4399376,4.688339,3.19918442,0,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,109.375,8.7890625,42,78109,13234,57.21243,42,41.2119255
