,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
10/12/2023 11:59:47,49.21875,60.15625,58.59375,55.46875,55.859375,81,82,79,77,82,3409.71436,3409.71436,3409.71436,3409.71436,35.5344963,26.0790215,0.355833858,2.53722358,100.285721,17.9567261,5.730892,26.18412,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,141.601563,3.90625,36,35.23066,81.48051
10/12/2023 11:59:48,52.34375,58.11012,76.5625,64.0625,62.76972,79,83,84,75,84,3409.7146,3409.7146,3409.7146,3409.7146,38.4220123,28.5038586,0.4694033,2.68551731,100.285728,19.1878128,6.12379074,25.7912216,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,140.625,3.90625,36,35.23066,81.48051
10/12/2023 11:59:49,52.34375,56.6826935,60.9375,61.71875,57.92067,83,80,73,79,83,3409.71313,3409.71313,3409.71313,3409.71313,37.1077728,27.6719666,0.23500596,2.38532543,100.285675,19.6089554,6.2582016,25.65681,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,125.976563,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:50,48.4375,58.59375,57.03125,44.53125,52.1484375,83,81,76,75,83,3409.71484,3409.71484,3409.71484,3409.71484,35.0804825,25.6086731,0.128057718,2.52046442,100.285728,19.4341965,6.202427,25.7125854,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,77.14844,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:51,50,67.1875,64.0625,54.6875,58.984375,81,82,78,74,82,3409.71436,3409.71436,3409.71436,3409.71436,36.4129829,26.6949654,0.384738356,2.73531055,100.285713,19.4694519,6.21367645,25.7013359,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,91.796875,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:52,63.28125,73.4375,64.84375,65.625,66.796875,79,82,79,78,82,3409.715,3409.715,3409.715,3409.715,38.03196,28.4971676,0.2793244,2.634516,100.285736,18.9374084,6.04387665,25.8711357,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,99.609375,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:53,54.6875,53.125,49.21875,47.65625,51.171875,80,79,73,73,80,3409.715,3510.001,3409.715,3409.715,35.6698036,24.6360321,1.87961078,2.43620682,100.285744,18.76014,5.987301,25.9277115,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,96.67969,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:54,63.28125,67.1875,67.96875,63.28125,65.42969,84,80,81,77,84,3409.71338,3409.71338,3409.71338,3409.71338,41.4933167,27.2429581,4.82263374,3.14553714,100.285683,18.5868835,5.932007,25.9830055,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,100.585938,2.9296875,36,35.23066,81.48051
10/12/2023 11:59:55,53.125,70.3125,61.71875,67.1875,63.0859375,85,81,76,80,85,3409.7146,3409.7146,3409.7146,3409.7146,41.8015938,27.9079533,4.49072933,3.03404236,100.285721,18.3676,5.8620224,26.05299,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,119.140625,1.953125,36,35.23066,81.48051
10/12/2023 11:59:56,42.5719261,58.09772,51.8725166,48.4375,50.244915,72,81,77,74,81,3409.716,3409.716,3409.716,3409.716,35.4548874,25.6989613,0.625809968,2.25677729,100.285767,18.1751785,5.80060959,26.1144028,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,141.601563,3.90625,36,35.23066,81.48051
