,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space"
12/04/2023 21:04:43,3.125,0,5.46875,8.59375,0.793647766,0.78125,0,0,0,0,0,1.58730149,3.125,0,2.11185217,58.3155327,9.119312,6.518566,66,2550,8000.98242,0,71,33,0,1,6141,1983.10938,4157.89063,32.29294,72.786,153.320313,38.0859375,22.9697189
12/04/2023 21:04:44,1.5625,0,5.46875,8.59375,0,1.5625,0,0,0,0,0,0,0,0,1.71874762,58.2458153,9.10841,6.52946854,66,2550,8000.98242,0,71,33,0,1,6141,1985.79688,4155.203,32.3367,73.416,195.3125,38.0859375,22.9697189
12/04/2023 21:04:45,4.6875,0.78125,1.5625,11.71875,0,0,0,0,0,0,0,0,0,0,1.87500119,58.228157,9.105648,6.53223038,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.14001,224.609375,38.0859375,22.9697189
12/04/2023 21:04:46,6.25,0,4.6875,9.375,0,0.78125,1.5625,0,0,0,0,0,1.53846145,0,2.26442218,58.2245178,9.10508,6.532799,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.581,198.242188,37.109375,22.9697189
12/04/2023 21:04:47,7.03125,0,11.71875,3.125,2.34375,0.78125,1.58730149,0,0,0,0,0,0,0,2.57936716,58.28821,9.11504,6.52283859,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.681,139.648438,39.0625,22.9697189
12/04/2023 21:04:48,3.90625,0,4.76190472,3.90625,0,2.34375,3.125,0,0,0,0,0,1.53846145,0,1.72498822,58.280262,9.113796,6.524082,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.786,204.101563,41.015625,22.9697189
12/04/2023 21:04:49,2.34375,0,10.0000019,2.34375,1.5625,0,3.076923,0,0,0,0,0,0,0,1.77885294,58.2801857,9.113785,6.52409363,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.0610046,218.75,38.0859375,22.9697189
12/04/2023 21:04:50,4.6875,2.34375,7.03125,2.34375,0,0.78125,1.5625,0,0,0,0,1.5625,0,0,1.87500119,58.21398,9.103432,6.53444672,66,2505,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.6700058,203.125,38.0859375,22.9697189
12/04/2023 21:04:51,3.90625,0.78125,13.28125,1.5625,0,0,0,0,0,0,0,3.174603,0,0,2.11185217,58.19644,9.100689,6.53718948,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.875,247.070313,38.0859375,22.9697189
12/04/2023 21:04:52,2.34375,1.5625,10.9375,2.38095522,0,0,1.5625,0,0,0,0,3.076923,1.53846145,0,2.031362,58.18593,9.099045,6.53883362,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.832,279.296875,36.1328125,22.9697189
12/04/2023 21:04:53,3.96825075,3.125,10.15625,4.615384,0,0.78125,0,0,0,0,0,0,1.58730149,0,2.3439765,58.1838341,9.098717,6.53916168,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.5310059,232.421875,46.875,22.9697189
12/04/2023 21:04:54,3.076923,0.78125,6.349206,1.5625,0,0,1.5625,0,0,0,0,1.5625,0,0,1.33323669,58.177536,9.097733,6.540146,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,74.1870041,244.140625,45.8984375,22.9697189
12/04/2023 21:04:55,6.25,1.58730149,3.076923,10.15625,0,0,1.58730149,0,0,0,0,1.58730149,0,0,2.2657752,58.1653862,9.095833,6.54204559,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.231,238.28125,43.9453125,22.9697189
12/04/2023 21:04:56,3.90625,0,1.5625,15.625,0,1.58730149,0,0,0,0,0,0,0,0,2.26810575,58.1601677,9.09501648,6.542862,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.146,176.757813,37.109375,22.9697189
12/04/2023 21:04:57,7.8125,0,0.78125,7.8125,0,0.7692337,1.5625,0,0,0,0,0,1.5625,0,1.87379718,58.1634369,9.095528,6.542351,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.292,206.054688,38.0859375,22.9697189
12/04/2023 21:04:58,2.34375,0,3.90625,5.46875,0.78125,0,0,0,0,0,0,1.5625,0,0,1.32812262,58.15985,9.094967,6.54291153,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.78001,185.546875,35.15625,22.9697189
12/04/2023 21:04:59,3.125,0,2.34375,13.28125,0,1.5625,1.58730149,1.58730149,0,0,0,0,0,0,2.189982,58.1612434,9.095184,6.542694,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.787,233.398438,39.0625,22.9697189
12/04/2023 21:05:00,1.5625,0.793647766,2.34375,15.625,0,0.78125,3.125,0,0,0,0,0,0,0,2.266866,58.15919,9.094864,6.54301453,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.943,223.632813,41.015625,22.9697189
12/04/2023 21:05:01,3.90625,0.7692337,4.6875,11.71875,2.34375,0.793647766,4.615384,0,0,0,0,0,0,0,2.65268087,58.16261,9.095398,6.54248047,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.01,166.992188,38.0859375,22.9697189
12/04/2023 21:05:02,4.6875,0.78125,1.5625,6.349206,0,1.53846145,1.5625,1.5625,0,0,0,1.53846145,0,0,1.72506571,58.15978,9.094955,6.542923,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,69.8250046,242.1875,34.1796875,22.9697189
12/04/2023 21:05:03,1.5625,0,11.9047642,3.8461566,0,0,0,1.5625,0,0,0,1.5625,0,0,1.88758969,58.1587524,9.094795,6.543083,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.739006,226.5625,37.109375,22.9697189
12/04/2023 21:05:04,2.34375,1.5625,7.69230747,0.78125,0,0,3.125,0,0,0,0,0,1.5625,0,1.4723599,58.1546555,9.094154,6.543724,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.897,248.046875,37.109375,22.9697189
12/04/2023 21:05:05,2.34375,0.78125,6.25,2.34375,0,3.90625,1.5625,0,0,0,0,0,0,0,1.64062381,58.1544876,9.094128,6.543751,67,2550,8000.98242,0,70,33,0,1,6141,1985.10938,4155.89063,32.32551,72.926,187.5,47.8515625,22.9697189
12/04/2023 21:05:06,0.78125,0.78125,5.46875,4.6875,0,1.5625,0,1.5625,0,0,0,0,0,0,1.40625238,58.14604,9.092808,6.54507065,66,2550,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,72.636,204.101563,44.921875,22.9697189
12/04/2023 21:05:07,1.5625,0,9.375,3.125,0,0,0,0,0,0,0,1.5625,1.58730149,0,1.56373978,58.153,9.093895,6.54398346,67,2520,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.61,172.851563,35.15625,22.9697189
12/04/2023 21:05:08,11.6706734,6.9711566,10.0961571,9.314907,6.25,7.8125,9.230768,7.8125,9.375,6.25,7.69230747,7.936507,10.76923,4.6875,8.39923,58.3913727,9.131172,6.506706,66,2535,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.1300049,259.765625,37.109375,22.9697189
12/04/2023 21:05:09,5.49355125,3.125,12.5,6.287205,3.87018919,4.651439,12.5,3.076923,6.153846,4.6875,4.6875,7.69230747,4.6875,4.615384,5.997789,58.4758263,9.144379,6.49349976,67,2520,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,70.2410049,240.234375,39.0625,22.9697189
12/04/2023 21:05:10,5.46875,14.84375,2.36855149,7.8125,0.78125,0.793647766,1.5625,3.125,0,1.5625,1.58730149,1.5625,3.174603,3.174603,3.994292,58.65334,9.172138,6.46574,66,2550,7000.97852,0,72,34,0,1,6141,1985.10938,4155.89063,32.32551,71.6560059,252.929688,39.0625,22.9697189
12/04/2023 21:05:11,3.90625,1.5625,7.03125,10.1442337,2.34375,0.7692337,3.125,1.5625,3.076923,3.076923,0,1.5625,1.53846145,1.53846145,3.34976315,58.7485275,9.187023,6.45085526,66,2535,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,70.721,189.453125,39.0625,22.9698334
12/04/2023 21:05:12,0,0,1.57568455,12.5868082,0,1.5625,7.8125,1.58730149,0,0,0,1.61290169,3.125,1.58730149,2.35874057,58.615406,9.166206,6.471672,66,2550,8000.98242,0,70,33,0,1,6141,1985.10938,4155.89063,32.32551,65.009,249.023438,38.0859375,22.9698334
12/04/2023 21:05:13,1.5625,1.5625,1.5504837,16.40625,0,1.5625,0,0,0,1.5625,0,1.53846145,1.5625,1.53846145,2.5745213,58.63712,9.169601,6.468277,66,2535,8000.98242,0,71,33,0,1,6141,1985.10938,4155.89063,32.32551,73.3120041,296.875,34.1796875,22.9698334
12/04/2023 21:05:14,3.174603,0.78125,0.78125,11.71875,0,0.78125,0,0,0,0,0,0,0,0,1.72370672,58.6334839,9.169033,6.46884537,66,2550,8000.98242,0,71,33,0,1,6141,1986.67188,4154.328,32.3509521,74.128006,194.335938,46.875,22.9698334
12/04/2023 21:05:15,5.409038,0.78125,7.043648,9.387398,0.78125,2.35614777,1.5625,1.53846145,0,0,1.53846145,1.58730149,3.125,1.5625,3.12158465,58.63207,9.168812,6.46906662,66,2550,8000.98242,0,71,33,0,1,6141,1986.67188,4154.328,32.3509521,74.1440048,261.71875,43.9453125,22.9698334
12/04/2023 21:05:16,3.90625,0,2.34375,18.75,0,0.793647766,4.6875,0,1.58730149,0,0,0,0,0,2.89310217,58.68915,9.177738,6.46014,66,2415,8000.98242,0,71,32,0,1,6141,2030.38281,4110.617,33.06274,73.107,232.421875,49.8046875,22.9698334
12/04/2023 21:05:17,3.125,3.90625,1.5625,13.28125,0,0,1.5625,0,0,0,0,0,0,0,2.26562619,58.688736,9.177673,6.460205,66,2550,8000.98242,0,70,33,0,1,6141,1977.32031,4163.67969,32.19867,72.97301,171.875,38.0859375,22.9698334
12/04/2023 21:05:18,3.125,0.78125,12.5,1.5625,2.34375,2.34375,0,1.5625,1.5625,0,1.5625,0,0,1.53846145,2.57692337,58.6846848,9.17704,6.46083832,66,2550,8000.98242,0,70,33,0,1,6141,1977.32031,4163.67969,32.19867,72.62601,230.46875,40.0390625,22.9698334
12/04/2023 21:05:19,3.90625,0.793647766,13.28125,3.90625,0,1.58730149,0,0,0,0,0,0,0,0,2.34746933,58.68337,9.176834,6.46104431,66,2550,8000.98242,0,70,33,0,1,6141,1977.44531,4163.55469,32.2007065,74.542,304.6875,38.0859375,22.9698334
12/04/2023 21:05:20,3.125,1.53846145,14.84375,3.125,0,0,0,0,0,0,0,0,0,0,2.26322412,58.67952,9.176231,6.461647,66,2550,8000.98242,0,70,33,0,1,6141,1977.44531,4163.55469,32.2007065,71.25201,205.078125,37.109375,22.9698334
12/04/2023 21:05:21,4.6875,0,12.5,3.90625,0,0.78125,0,0,0,0,0,0,1.5625,0,2.26562619,58.680172,9.176334,6.461544,66,2550,8000.98242,0,70,33,0,1,6141,1977.44531,4163.55469,32.2007065,72.412,228.515625,40.0390625,22.9698334
12/04/2023 21:05:22,3.125,2.34375,4.6875,3.90625,0.78125,0,0,0,0,0,0,0,1.58730149,0,1.56373978,58.6761246,9.175701,6.46217728,67,2550,8000.98242,0,70,33,0,1,6141,1977.94531,4163.05469,32.208847,72.57,222.65625,37.109375,22.9698334
12/04/2023 21:05:23,1.58730149,1.5625,8.581734,1.5625,0.78125,0,1.53846145,0,0,0,0,0,0,3.125,1.64070129,56.79145,8.880978,6.756901,61,2550,8000.98242,0,41,19,0,1,6141,1977.94531,4163.05469,32.208847,67.025,10.7421875,13.671875,22.9698334
12/04/2023 21:05:24,4.615384,6.25,9.375,17.1875,2.34375,3.90625,1.5625,1.5625,0,0,0,1.5625,1.5625,3.125,4.836541,44.25788,6.920994,8.716885,60,2550,8000.98242,0,0,1,0,0,6141,405.789063,5735.211,6.60786629,26.597002,0,0,22.9698334
12/04/2023 21:05:25,1.5625,0,10.1686478,5.46875,0.793647766,1.5625,1.61290169,0,0,0,0,0,1.58730149,1.61290169,2.19625235,44.05963,6.88999176,8.747887,58,645.000061,6000.976,0,1,1,0,0,6141,398.101563,5742.89844,6.482683,12.218,2.9296875,0.9765625,22.9698334
12/04/2023 21:05:26,0,1.53846145,3.125,7.8125,0.78125,0.78125,0,0,0,0,0,0,0,0,1.40384436,44.1457672,6.90346146,8.734417,57,435.000031,6000.976,0,10,0,0,0,6141,398.101563,5742.89844,6.482683,11.928,5.859375,1.953125,22.9698334
12/04/2023 21:05:27,1.5625,0,3.90625,2.35614777,0,7.03125,3.125,3.174603,0,1.58730149,0,0,0,1.58730149,1.95932388,44.7735443,7.00163269,8.636246,58,2355,8000.98242,0,1,1,0,0,6141,425.5078,5715.492,6.928966,23.0070019,7.8125,0.9765625,22.9698334
12/04/2023 21:05:28,2.34375,2.2964,10.15625,5.46875,0.78125,1.5625,4.6875,1.53846145,0,0,1.53846145,1.53846145,1.5625,0,2.80415416,44.88827,7.019573,8.618305,58,2355,8000.98242,0,1,1,0,0,6141,447.6328,5693.367,7.28924942,22.9970016,0,21.484375,22.9698334
12/04/2023 21:05:29,2.34375,1.5625,5.46875,4.6875,1.5625,0,1.53846145,0,0,0,0,0,0,0,1.63942575,44.61067,6.976162,8.661716,57,2355,8000.98242,0,2,1,0,0,6141,437.8203,5703.17969,7.12946272,24.3820019,32.2265625,3.90625,22.9698334
12/04/2023 21:05:30,7.007575,1.5512228,6.25,5.46875,3.89610529,19.53125,1.63934231,1.5625,0,3.076923,0,0,0,4.6875,4.918802,44.5503426,6.966728,8.67115,57,2355,7000.97852,0,1,0,0,0,6141,465.105469,5675.89453,7.57377434,22.4660015,62.5,0,22.9698334
12/04/2023 21:05:31,5.555558,2.99999714,7.580912,13.1416206,0.999999046,11.1214161,5.882353,1.010102,0,2.020204,0,1.0309279,4.04040241,0,4.839146,45.4806557,7.11220932,8.525669,56,555,810.000061,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,10.383,40.0390625,5.859375,22.9698334
12/04/2023 21:05:32,12.0370388,6.447816,43.51852,10.16835,5.555558,0.9259224,9.25926,9.25926,1.85185075,3.773582,5.660379,0,3.7037015,0,9.540719,46.5203247,7.27479172,8.363087,56,375.000031,810.000061,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,10.0370007,5.859375,0,22.9698334
12/04/2023 21:05:33,9.375,5.555558,37.5,15.8730145,3.91864777,7.8125,6.25,4.76190472,1.5625,0,4.615384,0,9.375,7.8125,9.72234,47.7046,7.45998764,8.177891,57,2355,7000.97852,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,14.0640011,0,0.9765625,22.9698334
12/04/2023 21:05:34,1.5625,4.639423,19.53125,4.63980436,2.34375,3.955853,3.174603,6.25,0,1.61290169,0,3.22580934,3.174603,3.174603,4.697883,48.24727,7.5448494,8.093029,57,2355,7000.97852,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,19.4180012,0,0,22.9698334
12/04/2023 21:05:35,0.7692337,0.78125,4.6875,7.03125,1.57489777,0,6.25,3.076923,0,0,0,0,1.53846145,1.53846145,2.10460424,48.0202332,7.509346,8.128532,56,540,810.000061,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,19.325,0,0,22.9698334
12/04/2023 21:05:36,1.5625,1.5625,3.125,9.375,0,1.5625,0,0,0,0,0,0,3.125,0,1.87500119,48.0096474,7.50769043,8.130188,55,360.000031,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.901,7.8125,0,22.9698334
12/04/2023 21:05:37,0.78125,3.125,3.125,29.6875,0,1.5625,1.5625,0,0,0,0,0,1.58730149,0,3.98561358,48.0449257,7.51320648,8.124672,55,225.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.66600037,0.9765625,3.90625,22.9698334
12/04/2023 21:05:38,0,0,3.90625,9.375,0,1.5625,1.5625,1.5625,0,0,0,0,0,0,1.64062381,47.7156754,7.46171951,8.176159,54,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.86400032,0.9765625,0,22.9698334
12/04/2023 21:05:39,0.78125,0,2.34375,34.375,0,2.34375,6.349206,0,0,0,0,0,0,0,4.301834,47.6448364,7.45064163,8.187237,54,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.15900016,0.9765625,0,22.9698334
12/04/2023 21:05:40,0.78125,0,4.6875,0.793647766,0.78125,0,0,0,0,0,0,0,0,0,0.704365969,47.459053,7.421589,8.21628952,53,210.000015,405.000031,0,0,1,0,0,6141,465.105469,5675.89453,7.57377434,2.414,0,0,22.9698334
12/04/2023 21:05:41,0,0.793647766,7.03125,10.76923,0,0.78125,0,0,0,0,0,0,3.125,0,2.093792,47.38553,7.4100914,8.227787,53,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.427,0,1.953125,22.9682236
12/04/2023 21:05:42,0,0,4.6875,2.321601,0,0,1.53846145,0,0,0,0,0,0,0,0.777834654,47.37948,7.40914536,8.228733,53,210.000015,405.000031,0,0,14,0,0,6141,465.105469,5675.89453,7.57377434,2.128,0,0,22.9682236
12/04/2023 21:05:43,0.78125,0,4.6875,3.90625,0,0.78125,0,0,0,0,0,0,0,0,1.01562738,47.3507919,7.40465927,8.233219,52,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.21500015,0,0,22.9682236
12/04/2023 21:05:44,0,0,1.5625,3.125,0,0,0,0,0,0,0,0,0,0,0.4687488,47.2701721,7.3920517,8.245827,52,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.21500015,0,0,22.9682236
12/04/2023 21:05:45,0,0,1.5625,2.34375,0,0,0,1.5625,0,0,0,0,0,0,0.4687488,47.2465324,7.38835526,8.249523,52,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.196,0.9765625,0,22.9682236
12/04/2023 21:05:46,0,0,2.34375,3.90625,0,0.78125,0,0,0,0,0,0,0,0,0.7031262,47.3247147,7.40058136,8.237297,51,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.219,0.9765625,0,22.9682236
12/04/2023 21:05:47,0.793647766,0,4.6875,4.6875,0,0,0,0,0,0,0,0,0,0,1.01686716,47.6369324,7.44940567,8.188473,51,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,3.187,0,1.953125,22.9682236
12/04/2023 21:05:48,0,0,6.25,3.125,0,0,1.5625,0,0,0,0,0,0,0,1.01562738,47.6689148,7.45440674,8.183472,51,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.51,0.9765625,2.9296875,22.9682236
12/04/2023 21:05:49,0,0,0.78125,3.125,0,0,0,0,0,0,0,0,0,0,0.390625,47.6469345,7.4509697,8.186909,50,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.62700033,0,1.953125,22.9682236
12/04/2023 21:05:50,0,0,0.78125,1.5625,0,0.78125,1.58730149,0,0,0,0,0,0,0,0.391864777,47.64825,7.45117569,8.186703,50,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.56400013,0,0,22.9682236
12/04/2023 21:05:51,0,0,0.78125,2.34375,0,0,3.174603,0,0,0,0,0,0,0,0.471228361,47.70116,7.45945,8.178429,50,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.26400018,0,0,22.9682236
12/04/2023 21:05:52,0.78125,0,7.8125,5.46875,0.757575035,0.757575035,0,0,0,0,0,0,0,0,1.55776739,47.9355659,7.496105,8.141773,50,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.164,0,0,22.9682236
12/04/2023 21:05:53,0,0,0,2.34375,0,0,0,0,0,0,0,0,0,0,0.234377384,47.79513,7.474144,8.163734,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.161,0,0,22.9682236
12/04/2023 21:05:54,0,0,0.78125,2.34375,0,0,0,0,0,0,0,0,0,0,0.3125012,47.7824669,7.472164,8.165714,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.15,0.9765625,0,22.9682236
12/04/2023 21:05:55,0,0,4.6875,9.375,0,1.53846145,0,0,0,0,0,0,0,0,1.56009793,47.83799,7.48084641,8.157032,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.15600014,0.9765625,0,22.9682236
12/04/2023 21:05:56,0,0,0.78125,3.125,0,0,0,0,0,0,0,0,0,0,0.390625,47.8254738,7.47888947,8.158989,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.187,0,1.953125,22.9682236
12/04/2023 21:05:57,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0.3125012,47.8279839,7.47928238,8.158596,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.22,0,1.953125,22.9682236
12/04/2023 21:05:58,0,1.5625,5.46875,0.78125,0.757575035,0,0,0,0,0,0,0,0,0,0.8570075,48.54402,7.591255,8.046623,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.23400021,0,5.859375,22.9682236
12/04/2023 21:05:59,0,0,3.90625,1.5625,0,0,0,0,0,0,0,0,0,0,0.5468726,48.3707,7.564152,8.073727,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,3.38300014,0,0,22.9682236
12/04/2023 21:06:00,0,0,3.125,6.25,0,1.5625,0,0,0,0,0,0,0,0,1.09375119,45.72025,7.14967728,8.488201,49,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.425,0,0.9765625,22.9682236
12/04/2023 21:06:01,0,0,1.5625,3.125,0,0,0,0,0,0,0,0,0,0,0.4687488,45.5652771,7.1254425,8.512436,48,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.589,0,0,22.9682236
12/04/2023 21:06:02,0,0,3.90625,0.78125,0,0,0,0,0,0,0,0,0,0,0.4687488,45.4820671,7.11243057,8.525448,48,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.516,0,0,22.9682236
12/04/2023 21:06:03,0,0,3.90625,1.5625,0,0,0,0,0,0,0,0,0,0,0.5468726,45.462677,7.109398,8.528481,48,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.45400023,0.9765625,0,22.9682236
12/04/2023 21:06:04,0,0,1.5625,3.90625,0,0,0,0,0,0,0,0,0,0,0.5468726,45.4546242,7.108139,8.529739,48,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.09300041,0,0,22.9682236
12/04/2023 21:06:05,0,0,0,1.5625,0,0.78125,0,0,0,0,0,0,0,0,0.234377384,45.3897362,7.097992,8.539886,48,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.48800015,0,1.953125,22.9682236
12/04/2023 21:06:06,0,0,1.5625,3.125,0,0,0,0,0,0,0,0,0,0,0.4687488,45.1905861,7.06684875,8.57103,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.31400013,0,1.953125,22.9682236
12/04/2023 21:06:07,0,0,1.5625,0.78125,0,0,0,0,0,0,0,0,0,0,0.234377384,45.1802177,7.06522751,8.572651,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.32700014,0,1.953125,22.9682236
12/04/2023 21:06:08,0,0,0,3.90625,0,0,0,0,0,0,0,0,0,0,0.390625,45.17314,7.06412125,8.573757,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.308,0,0,22.9682236
12/04/2023 21:06:09,0,0.757575035,2.34375,7.03125,0,0,0,0,0,0,0,0,0,0,1.01326108,46.0750122,7.20515442,8.432724,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,3.943,0,1.953125,22.9682236
12/04/2023 21:06:10,0.78125,1.5625,7.03125,2.34375,0.78125,0,0,0,0,0,0,0,0,0,1.24999881,45.9806328,7.19039536,8.447483,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,4.616,0.9765625,0,22.9682236
12/04/2023 21:06:11,0,0,20.3125,2.34375,0,0,0,0,0,0,0,0,0,0,2.26562619,46.1199722,7.212185,8.42569351,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.24100018,0,1.953125,22.96849
12/04/2023 21:06:12,6.25,1.53846145,18.75,3.18858624,0,2.41935253,1.51515007,0,0,0,0,0,0,0,3.290403,46.3141937,7.24255753,8.395321,47,210.000015,405.000031,0,0,4,0,0,6141,465.105469,5675.89453,7.57377434,2.38900018,0,1.953125,22.96849
12/04/2023 21:06:13,2.34375,0,2.34375,2.34375,0.78125,0,0,0,0,0,0,0,0,0,0.78125,46.2992668,7.240223,8.39765549,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.52400017,0,1.953125,22.96849
12/04/2023 21:06:14,0,0,7.8125,0,0,0,0,0,0,0,0,0,0,0,0.78125,46.3006325,7.24043655,8.397442,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.332,0,0,22.96849
12/04/2023 21:06:15,0.78125,0,7.03125,2.34375,0,0,0,0,0,0,0,0,0,0,1.01562738,46.29563,7.23965454,8.398224,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.29100013,1.953125,0,22.96849
12/04/2023 21:06:16,4.6875,0.78125,7.03125,17.1875,1.5625,0.757575035,3.125,0,0,0,0,0,0,0,3.357011,46.63537,7.292782,8.345097,47,210.000015,405.000031,0,0,0,0,0,6141,465.105469,5675.89453,7.57377434,2.30400014,1.953125,2.9296875,22.96849
