,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Temperature","Used Space"
04/28/2020 16:01:37,15.3846149,23.0769215,20.7692261,19.23077,19.6153812,51,52,55,47,54,3409.637,3409.637,3409.637,3409.637,12.6573687,10.5023441,0.314728618,0.7411617,100.28344,64.30934,5.0724144,2.81510925,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:38,12.5,27.34375,23.4375,11.71875,18.75,43,44,42,41,45,802.3035,1604.607,3209.214,3409.79,12.1118536,9.405007,0.692271531,0.972902358,100.287941,65.75546,5.18647766,2.701046,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:39,6.25,8.59375,9.375,11.71875,8.984375,44,46,43,41,46,3409.696,3409.696,3409.696,3409.696,6.29024744,3.99185276,0.4003817,0.7196982,100.285179,65.4958,5.16599655,2.721527,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:40,25.78125,42.1875,30.46875,32.8125,32.8125,60,58,58,51,59,3409.73071,1203.43433,2005.72388,802.289551,16.74262,14.053236,0.6578214,1.04724145,100.286194,64.77992,5.1095314,2.77799225,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:41,19.23077,24.6153831,26.3461533,26.1538448,24.08654,46,47,46,44,47,3409.71851,3409.71851,3409.71851,3409.71851,9.450101,6.74335337,0.72170943,0.9773429,100.285835,64.2234955,5.06564331,2.82188034,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:42,14.6153812,17.6923027,19.8834476,21.53846,18.4324036,43,44,43,42,44,1704.85693,802.2856,802.2856,802.2856,8.466674,6.384317,0.232311651,0.597287834,100.2857,64.83462,5.113846,2.77367783,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:43,6.25,12.5,14.0625,8.59375,10.3515625,44,45,43,42,45,3409.71313,3409.71313,3409.71313,3509.99878,6.942212,4.56984425,0.4620444,0.7376509,100.285683,64.82939,5.113434,2.77408981,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:44,7.8125,19.53125,12.5,20.3125,15.0390625,43,44,43,42,44,802.2845,1203.42676,1203.42676,1203.42676,6.519819,4.145996,0.457004339,0.7494676,100.285561,64.84927,5.11500168,2.772522,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:45,7.03125,7.03125,5.46875,9.375,7.2265625,40,43,41,40,42,902.5717,902.5717,902.5717,902.5717,3.592445,1.40079224,0.328283966,0.6185388,100.285744,64.84216,5.114441,2.77308273,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:46,12.5,19.53125,10.9375,17.1875,15.0390625,47,50,49,46,50,3409.71924,3409.71924,3409.71924,3409.71924,8.842397,6.44676971,0.477050781,0.8191235,100.285858,63.8741646,5.03808975,2.849434,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
04/28/2020 16:01:47,7.8125,17.96875,12.5,10.15625,12.109375,46,47,51,45,51,3509.99927,3409.71362,3209.142,2306.5708,7.470778,5.094709,0.4990491,0.782641351,100.28569,63.8507538,5.03624344,2.85128021,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781372
