,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/temperature/1,/atigpu/0/temperature/2,/atigpu/0/temperature/3,/atigpu/0/temperature/7,/atigpu/0/temperature/8,/atigpu/0/temperature/9,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #2","Fan #3","Fan #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU VRM Core","GPU VRM Memory","GPU Liquid","GPU PLX","GPU Hot Spot","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total Bytes Written","Used Space","Temperature","Used Space"
04/02/2020 23:31:26,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.576000035,0.008,0.568,57.5,45,34,52,36,53,2339,681,868,80.46875,97.65625,37.5,87.5,75.78125,66,70,65,63,70,3700.00244,3700.00244,3700.00244,3700.00244,72.41473,64.79541,0,4.645783,100.000069,23.0390244,3.67219162,12.2668152,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,8,304.47998,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:27,83.92157,61.56863,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.544,0.56,58,45,34,52,36,53,2343,679,876,84.375,97.65625,38.28125,81.25,75.390625,65,69,65,63,69,3700.001,3700.001,3700.001,3700.001,72.70269,65.01572,0,4.633603,100.000031,23.0393372,3.67224121,12.2667656,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,941,4,346.55,150,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:28,84.31373,60.7843132,87.05882,87.05882,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.824000061,0.56,0.544,0.56,57.5,45,33,53,36,55,2347,683,881,77.34375,97.65625,40.625,87.5,75.78125,67,70,57,64,70,3700.0022,3700.0022,3700.0022,3700.0022,72.32684,64.69628,0,4.63811159,100.000061,23.0391464,3.67221069,12.2667961,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,8,304.28,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:29,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.528,0.528,57.5,45,34,53,36,52,2343,685,873,85.15625,98.4375,32.8125,85.15625,75.390625,68,69,56,64,69,3700.0022,3700.0022,3700.0022,3700.0022,72.34487,64.72097,0,4.637127,100.000061,23.0391922,3.67221832,12.2667885,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,4,331.9,150,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:30,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.568,58,45,33,52,36,52,2339,681,870,78.90625,96.875,40.625,85.9375,75.58594,64,69,66,64,69,3700.00146,3700.00146,3700.00146,3700.00146,73.21464,65.62384,0,4.63958168,100.000038,23.03907,3.67219925,12.2668076,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,8,313.22,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:31,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.0800000057,0.56,57.5,45,34,53,36,52,2339,680,878,83.59375,98.4375,44.53125,77.34375,75.97656,65,70,69,62,70,3700.00171,3700.00171,3700.00171,3700.00171,73.79981,66.21047,0,4.63468027,100.000046,23.0391464,3.67221069,12.2667961,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,8,327.12,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:32,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.856000066,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.544,57.5,45,34,54,36,53,2347,683,876,83.07693,96.92308,39.23077,82.30769,75.38461,68,69,56,65,69,3700.00244,3700.00244,3700.00244,3700.00244,73.21725,65.64019,0,4.64296055,100.000061,23.0390244,3.67219162,12.2668152,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,8,304.509979,1500,1.087,82,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:33,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,58,45,33,53,36,52,2343,682,879,86.71875,96.875,39.84375,79.6875,75.78125,65,69,65,63,69,3700.0022,3700.0022,3700.0022,3700.0022,73.37502,65.79137,0,4.64088249,100.000061,23.0391235,3.67220688,12.2668,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,941,8,304.889984,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:34,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.568,58,45,34,53,36,52,2343,682,876,84.375,98.4375,40.625,77.34375,75.19531,65,69,65,62,69,3700.00171,3700.00171,3700.00171,3700.00171,73.40308,65.78049,0,4.649826,100.000046,23.0389786,3.672184,12.2668228,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,5,8,307.22998,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:35,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.568,58,45,34,53,36,55,2339,680,877,81.25,98.4375,39.0625,82.8125,75.390625,67,70,65,61,70,3700.00171,3700.00171,3700.00171,3700.00171,73.26779,65.66715,0,4.638817,100.000046,23.0389557,3.67218018,12.2668266,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,891,8,302.53,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:36,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.552000046,0.528,0.528,58,45,34,53,36,51,2343,684,884,83.59375,97.65625,38.28125,82.8125,75.58594,67,71,60,63,71,3700.002,3700.002,3700.002,3700.002,72.49707,64.8674,0,4.64126968,100.000053,23.0389786,3.672184,12.2668228,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,333.58,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:37,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.856000066,1.03200006,3.36000013,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,58,45,34,52,36,53,2339,684,885,78.125,99.21875,42.1875,83.59375,75.78125,63,67,57,60,67,3700.00171,3700.00171,3700.00171,3700.00171,72.82288,65.18829,0,4.63286448,100.000046,23.0404587,3.6724205,12.2665863,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,314.16,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:38,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.56,58,45,34,53,36,53,2343,680,873,83.59375,97.65625,42.96875,79.6875,75.97656,68,70,57,64,70,3700.0022,3700.0022,3700.0022,3700.0022,73.05679,65.4622,0,4.636765,100.000061,23.0403442,3.67240143,12.2666054,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,302.72998,1500,1.087,0,27,4862.21826,47.6898346,29,41.24846
04/02/2020 23:31:39,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.568,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.56,58,45,33,52,36,54,2343,683,868,82.03125,97.65625,40.625,82.03125,75.58594,67,68,61,61,68,3700.00171,3700.00171,3700.00171,3700.00171,72.07697,64.3408661,0,4.628104,100.000046,23.0403671,3.67240524,12.2666016,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,4,323.039978,150,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:40,84.70589,61.56863,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.208,0.576000035,58,45,34,53,36,52,2339,685,869,83.59375,97.65625,39.84375,81.25,75.58594,66,70,64,63,70,3700.00244,3700.00244,3700.00244,3700.00244,72.6933441,65.00311,0,4.63437128,100.000069,23.0403442,3.67240143,12.2666054,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,718,4,321.44,150,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:41,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.576000035,58,45,34,53,36,53,2339,682,876,81.25,98.4375,39.84375,82.8125,75.58594,64,70,64,63,70,3700.002,3700.002,3700.002,3700.002,72.43268,64.7739944,0,4.635773,100.000053,23.0407486,3.67246628,12.2665405,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,308.61,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:42,83.92157,61.9607849,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.56,57.5,45,33,53,36,52,2343,682,880,79.6875,96.09375,40.625,85.9375,75.58594,67,69,58,64,69,3700.00171,3700.00171,3700.00171,3700.00171,71.2243652,63.5069275,0,4.632717,100.000046,23.04113,3.67252731,12.2664795,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,308.13,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:43,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.544,0.568,57.5,45,33,53,36,52,2339,683,868,80.46875,95.3125,39.0625,88.28125,75.78125,67,69,58,64,69,3700.00171,3700.00171,3700.00171,3700.00171,71.43313,63.70974,0,4.63011456,100.000046,23.0411758,3.672535,12.2664719,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,308.289978,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:44,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.552000046,57.5,45,33,53,36,52,2343,679,863,83.59375,93.75,35.9375,87.5,75.19531,66,69,57,64,69,3700.002,3700.002,3700.002,3700.002,72.32912,64.6894455,0,4.654193,100.000053,23.0410385,3.672512,12.2664948,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,308.9,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:45,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.536,0.568,57,45,33,55,36,55,2339,678,876,85.9375,95.3125,35.9375,86.71875,75.97656,67,69,56,64,69,3700.002,3700.002,3700.002,3700.002,71.23542,63.460762,0,4.626975,100.000053,23.0411072,3.6725235,12.2664833,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,303.919983,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:46,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.544,0.568,57.5,45,34,55,36,53,2347,675,858,83.59375,96.09375,34.375,88.28125,75.58594,67,69,60,63,69,3700.00244,3700.00244,3700.00244,3700.00244,72.21657,64.59853,0,4.629936,100.000061,23.0409851,3.67250443,12.2665024,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,305.289978,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:47,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.864,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.816000044,0.528,0.552000046,0.56,57.5,45,34,52,36,53,2339,679,870,87.5,95.3125,34.375,84.375,75.390625,68,69,59,63,69,3700.00171,3700.00171,3700.00171,3700.00171,72.18593,64.58887,0,4.63422632,100.000046,23.0411072,3.6725235,12.2664833,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,304.05,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:48,84.31373,61.9607849,87.05882,87.05882,83.92157,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.816000044,0.56,0.552000046,0.576000035,57,45,33,53,36,52,2343,679,867,82.8125,96.09375,38.28125,85.15625,75.58594,66,68,64,62,68,3700.003,3700.003,3700.003,3700.003,71.57218,63.91266,0,4.634553,100.000076,23.0410614,3.67251587,12.2664909,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,718,8,310.539978,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:49,83.92157,61.17647,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.56,57.5,45,34,54,36,52,2339,679,872,82.03125,96.09375,43.75,80.46875,75.58594,65,68,65,62,68,3700.00171,3700.00171,3700.00171,3700.00171,72.1049,64.41246,0,4.63380861,100.000046,23.0413666,3.67256546,12.2664413,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,732,8,324.6,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:50,84.70589,60.7843132,87.84314,87.84314,84.70589,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.56,58,45,34,53,36,52,2339,679,868,89.84375,98.4375,32.8125,81.25,75.58594,62,68,65,61,68,3700.00146,3700.00146,3700.00146,3700.00146,72.2481461,64.67823,0,4.62995672,100.000046,23.0414429,3.672577,12.26643,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,1180,8,326.72,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:51,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.03200006,3.344,3.344,1.04000008,1.968,0.552000046,3.456,3.37600017,1.016,0.816000044,0.576000035,0.216,0.568,57.5,45,34,52,36,51,2343,679,868,82.8125,94.53125,35.15625,89.0625,75.390625,65,69,65,62,69,3700.002,3700.002,3700.002,3700.002,71.63418,64.02241,0,4.631946,100.000053,23.04139,3.67256927,12.2664375,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,79,8,307,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:52,83.92157,60.7843132,87.05882,87.05882,84.31373,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.568,58,45,34,53,36,52,2343,678,863,82.03125,96.875,41.40625,82.8125,75.78125,66,69,66,62,69,3700.0022,3700.0022,3700.0022,3700.0022,72.6544647,64.9943,0,4.63878,100.000053,23.04132,3.67255783,12.266449,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,1071,12,302.6,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:53,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.56,58,45,34,53,36,52,2343,682,874,81.25,98.4375,40.625,82.8125,75.78125,64,69,65,62,69,3700.002,3700.002,3700.002,3700.002,72.48585,64.82591,0,4.64536428,100.000053,23.0413437,3.67256165,12.2664452,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,302.57,150,0.900000036,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:54,83.92157,61.9607849,87.05882,87.05882,84.31373,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.576000035,58,45,34,53,36,53,2339,683,868,85.15625,96.09375,40.625,80.46875,75.58594,68,69,57,64,69,3700.00244,3700.00244,3700.00244,3700.00244,72.23005,64.5447845,0,4.6445446,100.000069,23.0411987,3.67253876,12.266468,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,912,4,334.1,150,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:55,84.70589,61.9607849,87.84314,87.84314,84.70589,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.568,0.416,0.576000035,58,45,34,53,36,52,2339,680,877,78.90625,97.65625,40.625,83.59375,75.19531,67,70,65,61,70,3700.002,3700.002,3700.002,3700.002,72.61375,64.93251,0,4.63360167,100.000053,23.041153,3.67253113,12.2664757,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,314,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:56,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.56,0.568,58,45,34,53,36,53,2343,680,881,92.1875,92.1875,81.25,96.875,90.625,62,70,64,65,70,3700.001,3700.001,3700.001,3700.001,75.1071,67.19295,0,5.19510126,100.000031,23.3378754,3.71982574,12.2191811,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,314.93,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:57,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.008,0.568,57.5,45,34,53,36,53,2339,677,869,83.59375,96.09375,35.9375,92.96875,77.14844,65,68,62,64,68,3700.003,3700.003,3700.003,3700.003,72.02934,64.36171,0,4.725701,100.000084,23.3210983,3.71715164,12.2218552,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,60.0000038,912,0,304.009979,150,0.900000036,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:58,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.824000061,0.56,0.0800000057,0.56,57,45,34,52,36,53,2343,676,867,83.59375,97.65625,30.46875,96.09375,76.953125,67,68,56,64,68,3700.00146,3700.00146,3700.00146,3700.00146,70.9392548,63.25874,0,4.66381645,100.000038,23.3206253,3.71707535,12.2219315,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,4,306.639984,150,0.900000036,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:31:59,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.816000044,0.56,0.344,0.576000035,57,45,34,53,36,52,2339,675,862,81.25,96.09375,30.46875,94.53125,75.58594,67,69,63,62,69,3700.00244,3700.00244,3700.00244,3700.00244,71.13495,63.44336,0,4.664682,100.000061,23.31897,3.71681213,12.2221947,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,309,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:00,83.92157,60.7843132,86.27451,86.27451,83.52941,100,0.864,1.024,3.344,3.344,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.56,56.5,45,34,53,36,53,2343,678,870,82.03125,94.53125,35.15625,94.53125,76.5625,64,69,61,63,69,3699.97046,3699.97046,3699.97046,3699.97046,71.06648,63.4104652,0,4.677713,99.9992,23.318924,3.7168045,12.2222023,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,341.68,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:01,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.56,0.56,57,45,34,53,36,53,2343,679,876,82.03125,87.5,42.1875,92.1875,75.97656,63,68,66,64,68,3700.033,3700.033,3700.033,3700.033,72.01811,64.36767,0,4.665854,100.000893,23.3189926,3.716816,12.2221909,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,305.94,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:02,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.576000035,3.456,3.37600017,1.016,0.816000044,0.56,0.136,0.56,57.5,45,34,53,36,53,2343,676,861,82.8125,94.53125,32.8125,94.53125,76.171875,67,68,57,63,68,3700.00146,3700.00146,3700.00146,3700.00146,71.7033539,64.19447,0,4.67435837,100.000038,23.3187332,3.716774,12.2222328,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,317.09,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:03,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.544,0.568,57.5,45,34,53,36,51,2343,676,875,90.625,92.96875,28.90625,92.96875,76.36719,64,69,60,63,69,3700.00317,3700.00317,3700.00317,3700.00317,71.47836,63.8721581,0,4.66479158,100.000084,23.31871,3.71677017,12.2222366,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,61.0000038,912,8,308.259979,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:04,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.008,0.568,57.5,45,34,52,36,52,2339,676,869,85.9375,92.96875,29.6875,93.75,75.58594,68,70,56,65,70,3700.00122,3700.00122,3700.00122,3700.00122,72.15384,64.61629,0,4.67360067,100.000038,23.31852,3.71673965,12.2222672,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,5,12,307.63,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:05,83.92157,60.7843132,86.66667,86.66667,83.92157,100,0.864,1.03200006,3.344,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.816000044,0.576000035,0.488000035,0.576000035,57,45,33,52,36,51,2343,674,875,86.71875,94.53125,28.125,96.875,76.5625,65,66,61,63,66,3700.00146,3700.00146,3700.00146,3700.00146,70.9410858,63.34119,0,4.65150738,100.000038,23.31852,3.71673965,12.2222672,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,779,8,308.87,1500,1.087,0,27,4862.219,47.68991,30,41.24846
04/02/2020 23:32:06,82.7451,59.6078453,85.8823547,85.8823547,82.7451,100,0.856000066,1.024,3.344,3.344,1.04000008,1.968,0.56,3.456,3.37600017,1.016,0.816000044,0.56,0.528,0.56,56.5,45,34,52,36,53,2343,673,865,87.5,92.96875,29.6875,95.3125,76.36719,67,68,58,64,68,3700.00244,3700.00244,3700.00244,3700.00244,70.5359344,62.8212471,0,4.67599726,100.000061,23.3186111,3.716755,12.2222519,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,62.0000038,856,12,303.13,1500,1.087,0,27,4862.219,47.68991,30,41.24846
