,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Used Space","Used Space"
08/12/2023 00:00:56,24.21875,25,24.21875,23.4375,24.21875,61,62,60,61,62,3509.999,3509.999,3409.71338,3409.71338,17.1762466,13.025,1.80734622,1.86887419,100.28569,35.58116,11.355732,20.55928,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:00:57,15.625,18.75,13.28125,15.625,15.8203125,62,64,62,61,64,3409.712,3509.99756,3409.712,3409.712,14.3036938,10.3353062,1.71705186,1.63670158,100.285645,35.5413666,11.3430328,20.57198,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:00:58,21.875,23.4375,23.4375,19.53125,22.0703125,59,61,57,58,61,3409.712,3409.712,3409.712,3509.99731,14.9851952,10.9466915,1.75845146,1.65634143,100.285645,35.5005264,11.329998,20.5850143,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:00:59,21.09375,21.875,13.28125,17.96875,18.5546875,66,64,61,61,66,3409.712,3409.712,3409.712,3409.712,14.4651051,10.449111,1.7588408,1.61179793,100.285645,35.52471,11.3377151,20.5772972,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:00,28.90625,28.125,27.34375,26.5625,27.734375,61,61,59,59,61,3509.99756,3409.712,3409.712,3409.712,15.9340611,11.83096,1.79415548,1.76161647,100.285645,35.544838,11.3441391,20.5708733,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:01,21.875,21.09375,21.875,23.4375,22.0703125,67,61,60,59,66,3509.997,3509.997,3610.28271,3509.997,15.5531664,11.4829664,1.78220725,1.7305876,100.285629,35.51075,11.33326,20.5817528,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:02,21.2549572,25.9052582,17.3115082,25.2356167,22.4268322,59,61,59,59,61,3509.99854,3409.713,3409.713,3409.713,16.1698513,12.0863571,1.7734009,1.787539,100.285667,35.5115738,11.3335228,20.58149,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:03,21.76683,22.5360565,20.98558,15.5408621,20.2073326,69,61,60,60,69,3409.71143,3409.71143,3409.71143,3409.71143,16.2331,12.0825186,1.83910322,1.76517367,100.285629,35.51149,11.3334961,20.5815163,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:04,19.6428528,25.2852211,17.1875,20.4365082,20.63802,62,66,61,61,66,3409.71143,3509.997,3409.71143,3409.71143,16.18539,12.0803909,1.80673444,1.75646555,100.285629,35.52088,11.3364944,20.5785179,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:05,14.80769,17.0072079,19.53125,14.7355795,16.5204353,59,60,58,58,60,3409.71338,3409.71338,3409.71338,3409.71338,14.9267893,10.8576765,1.78705668,1.66060019,100.285683,35.5343552,11.3407936,20.5742188,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:06,20.3125,17.96875,14.9181547,20.3621025,18.39038,58,60,59,59,60,3409.71069,3409.71069,3409.71069,3409.71069,14.14542,10.2381086,1.68394768,1.566737,100.285606,35.5376053,11.3418312,20.5731812,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:07,22.7802582,20.3993073,14.0625,10.94017,17.045557,58,59,58,58,59,3610.28516,3509.99951,3409.71387,3409.71387,11.8129015,7.926285,1.6822834,1.38791585,100.2857,35.4941254,11.3279533,20.587059,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:08,11.6947117,12.4759617,11.6947117,6.1899066,10.5138245,57,58,57,58,59,3409.71167,3409.71167,3610.28271,3409.71167,11.3040867,7.4541707,1.67618537,1.351014,100.285637,35.5001068,11.3298645,20.5851479,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:09,10.9375,14.84375,7.03125,7.8125,10.15625,57,59,58,58,59,3409.712,3409.712,3409.712,3409.712,11.680831,7.82058764,1.67651951,1.363296,100.285645,35.65071,11.37793,20.5370827,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:10,12.5,11.71875,9.375,7.8125,10.3515625,58,59,57,58,59,3409.71167,3409.71167,3409.71167,3610.283,11.9945917,7.866261,1.904395,1.46442962,100.285637,35.6613846,11.3813362,20.5336761,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:11,16.4930573,23.5615082,21.2177582,8.64335251,17.47892,59,63,59,59,63,3409.71216,3409.71216,3409.71216,3409.71216,13.5892248,9.67112,1.67850149,1.58581638,100.285652,35.6055832,11.3635254,20.551487,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60452
08/12/2023 00:01:12,10.0841341,14.7716341,10.12019,9.33894,11.0787277,59,59,58,58,59,3409.71167,3409.71167,3409.71167,3409.71167,12.2382421,8.332952,1.69341981,1.44645774,100.285637,35.57344,11.3532677,20.5617447,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:13,20.3125,17.96875,17.96875,10.9375,16.796875,62,61,60,59,61,3509.99585,3409.71021,3409.71021,3409.71021,13.822525,9.726692,1.844516,1.57294893,100.285591,35.5406036,11.3427887,20.5722237,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:14,23.4375,24.21875,15.625,16.40625,19.921875,59,61,59,59,61,3409.71484,3409.71484,3409.71484,3409.71484,15.1604586,11.023221,1.84154141,1.70956969,100.285728,35.52475,11.3377266,20.5772858,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:15,26.71131,18.75,17.2495,17.1875,19.974577,60,61,59,66,68,3409.71118,3509.99658,3610.28223,3610.28223,14.2093239,10.0336418,1.91580832,1.60226643,100.285622,35.4094925,11.3009453,20.6140671,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:16,24.8798065,24.21875,17.8725967,15.625,20.64904,60,62,60,59,62,3509.99658,3409.711,3409.711,3509.99658,17.2006912,12.8862467,1.96394241,1.87372458,100.285614,35.4799576,11.3234329,20.59158,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:17,22.755455,25,19.6428528,16.40625,20.95114,59,59,58,58,59,3409.71338,3409.71338,3409.71338,3409.71338,16.0509758,11.484458,2.237025,1.80008841,100.28569,35.5011444,11.3301964,20.584816,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:18,20.9495182,22.65625,21.7307682,19.53125,21.2169476,59,60,59,58,60,3409.71143,3409.71143,3409.71143,3409.71143,16.56943,11.9787006,2.21757,1.85357249,100.285629,35.52375,11.33741,20.5776024,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:19,37.5,42.1875,31.25,32.8125,35.9375,60,63,60,59,63,3409.71167,3409.71167,3409.71167,3409.71167,20.1191578,15.2642212,2.38775635,2.14174557,100.285637,35.6407547,11.374752,20.54026,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:20,20.3125,28.90625,23.4375,21.09375,23.4375,59,60,59,58,60,3409.713,3409.713,3610.28418,3409.713,14.8140621,10.7456112,1.78729975,1.64122772,100.285667,35.66549,11.3826447,20.5323677,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:21,29.6875,32.8125,25,29.6875,29.296875,67,65,62,62,67,3409.71118,3409.71118,3409.71118,3409.71118,18.9300251,14.4875212,2.072787,1.98384941,100.285622,35.64335,11.37558,20.5394325,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:22,30.46875,24.21875,21.09375,17.96875,23.4375,60,61,64,59,64,3409.71216,3409.71216,3409.71216,3409.71216,16.1088428,11.4011459,2.3419435,1.7830857,100.285652,35.7139053,11.398098,20.5169144,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:23,21.875,21.875,16.40625,21.09375,20.3125,62,61,58,59,63,3409.71216,3409.71216,3409.71216,3409.71216,16.0910511,12.1056643,1.71074975,1.72406757,100.285652,35.7360458,11.4051628,20.50985,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:24,20.3125,16.46825,10.1686478,8.618551,13.891983,59,59,59,58,59,3409.71216,3409.71216,3409.71216,3409.71216,13.491313,9.560287,1.69094741,1.50704622,100.285652,35.7391357,11.4061508,20.5088615,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:25,28.125,21.76683,20.2163467,18.5697079,22.1694717,60,61,60,59,61,3409.712,3409.712,3509.99756,3509.99756,17.2392921,12.8470373,2.04356718,1.85768425,100.285645,35.63546,11.3730621,20.54195,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:26,29.6875,26.5625,24.21875,21.09375,25.390625,62,63,61,62,63,3409.7124,3409.7124,3409.7124,3409.7124,18.6683254,13.994422,2.27296853,2.01906061,100.285652,35.6546478,11.3791847,20.5358276,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:27,24.21875,24.21875,27.34375,25.78125,25.390625,60,61,59,59,61,3509.99756,3409.712,3409.712,3409.712,17.2672081,12.6738529,2.21145153,1.9061631,100.285645,35.6439972,11.3757858,20.5392265,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:28,23.4375,14.84375,12.5,16.40625,16.796875,58,59,58,58,60,3409.71167,3509.99731,3409.71167,3409.71167,13.6218376,9.551857,1.829779,1.54519832,100.285637,35.59974,11.36166,20.5533524,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:29,30.46875,20.3125,17.96875,21.875,22.65625,61,61,63,60,63,3509.9978,3409.71216,3509.9978,3409.71216,16.0137749,11.379324,2.30488038,1.79398489,100.285652,35.6291428,11.3710442,20.5439682,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:30,16.46825,15.687,9.437,10.21825,12.952632,59,59,58,58,59,3409.7124,3409.7124,3409.7124,3409.7124,13.6933231,9.545503,1.89584816,1.57010341,100.285652,35.6038361,11.3629684,20.5520439,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:31,21.875,16.3341351,15.625,17.96875,17.95072,59,61,59,59,61,3409.71167,3409.71167,3409.71167,3409.71167,13.8015423,9.585264,1.94845736,1.58453512,100.285637,35.60807,11.3643188,20.5506935,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:32,11.71875,8.59375,7.03125,11.6225958,9.741587,58,60,58,57,60,3409.71216,3610.28345,3409.71216,3409.71216,11.6567535,7.78004742,1.68449426,1.39108086,100.285652,35.5757675,11.3540115,20.561,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:33,10.1322117,13.28125,10.15625,12.5,11.5174294,58,59,58,58,59,3509.99829,3409.71265,3509.99829,3409.71265,11.89382,8.028296,1.6731416,1.41245329,100.285667,35.5606155,11.3491745,20.5658379,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:34,28.90625,19.53125,21.790863,21.09375,22.8305283,58,59,58,58,59,3509.99683,3409.71118,3509.99683,3409.71118,15.4939775,10.9387274,2.23614645,1.74678814,100.285622,35.52636,11.3382416,20.57677,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:35,21.9618073,15.687,14.90575,19.53125,18.0214577,58,59,58,58,59,3610.2832,3409.712,3409.712,3409.712,16.8510189,11.975749,2.5134964,1.87511778,100.285645,35.5297775,11.3393326,20.57568,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:36,31.8269253,32.03125,32.8125,25.78125,30.6129818,62,65,64,62,65,3509.9978,3509.9978,3409.71216,3409.71216,20.015686,15.0151844,2.48193431,2.235922,100.285652,35.27613,11.2583809,20.6566315,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:37,28.90625,25,22.65625,18.067955,23.6576138,58,59,58,58,60,3409.712,3409.712,3409.712,3509.99756,16.1468639,11.6454391,2.149175,1.78330374,100.285645,35.3121567,11.2698784,20.645134,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:38,13.28125,16.3341351,11.6586571,10.90144,13.043869,61,61,60,59,61,3409.712,3409.712,3409.712,3409.712,13.8982267,9.575804,2.0601387,1.59840107,100.285645,35.2999573,11.2659874,20.649025,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:39,30.46875,32.03125,26.5625,29.1294632,29.5479889,61,63,61,61,63,3509.99658,3409.711,3409.711,3409.711,20.9996052,16.1215,2.39883566,2.17063165,100.285614,35.4178238,11.3036041,20.6114082,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:40,25.78125,19.53125,17.1875,21.7187519,21.0546856,61,61,66,60,68,3409.71216,3409.71216,3409.71216,3409.71216,15.7588263,11.1263885,2.29315019,1.78986692,100.285652,35.34082,11.279026,20.6359863,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:41,23.4375,16.40625,19.53125,21.09375,20.1171875,66,65,62,62,66,3409.712,3409.712,3409.712,3409.712,15.5256872,11.2742367,1.93927431,1.74273658,100.285645,35.2939,11.2640533,20.650959,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.6045151
08/12/2023 00:01:42,23.5491028,22.65625,14.1121025,24.21875,21.1340542,58,59,59,58,60,3610.28418,3409.713,3509.99854,3409.713,16.8569851,12.591321,1.92796791,1.82372987,100.285675,35.34842,11.2814522,20.63356,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:43,27.9927845,24.21875,14.7836571,17.1875,21.0456734,62,62,60,64,66,3409.712,3409.712,3409.712,3509.99756,17.1723423,12.7293777,2.0942657,1.88943362,100.285645,35.3060226,11.2679214,20.64709,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:44,18.812,24.3799572,17.2619038,21.875,20.5822163,60,61,59,60,61,3409.712,3409.712,3409.712,3409.712,16.63084,12.4726915,1.81437254,1.83134806,100.285645,35.30561,11.2677917,20.64722,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:45,19.4831734,19.4711571,20.9495182,22.65625,20.640028,59,62,59,60,62,3509.998,3409.7124,3509.998,3409.7124,15.8098431,11.7041721,1.79031575,1.77136385,100.28566,35.2606277,11.2534332,20.66158,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:46,20.3125,16.40625,14.0625,11.71875,15.625,58,60,58,58,60,3409.712,3409.712,3409.712,3509.99756,13.7022638,9.522489,1.92393208,1.56720924,100.285645,35.2682877,11.2558784,20.6591339,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:47,16.4930573,13.28125,17.2743073,15.7118082,15.6901064,59,59,61,58,61,3409.71167,3409.71167,3610.283,3409.71167,14.9566679,10.9075279,1.77558863,1.678834,100.285645,35.2909164,11.2631,20.6519127,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:48,12.5,13.3680582,21.09375,13.28125,15.0607643,60,61,65,63,63,3409.71143,3409.71143,3509.997,3509.997,14.3838882,10.3606424,1.76125431,1.61333382,100.285629,35.29551,11.2645645,20.6504478,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:49,16.3341351,17.1274071,10.90144,13.9903841,14.5883379,58,58,58,58,59,3409.7124,3509.998,3509.998,3409.7124,13.2951069,9.367792,1.69336009,1.54996324,100.28566,35.29579,11.2646561,20.6503563,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:50,20.3125,22.65625,21.09375,19.53125,20.8984375,60,61,64,60,64,3509.99658,3409.711,3409.711,3409.711,16.7425385,12.6109991,1.80955529,1.82426262,100.285614,35.3040771,11.2673,20.6477127,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:51,21.875,25.78125,17.96875,16.40625,20.5078125,62,61,66,60,66,3509.998,3509.998,3409.7124,3409.7124,15.9013243,11.801034,1.8039614,1.72680879,100.28566,35.3239746,11.2736511,20.6413612,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:52,21.875,19.53125,18.75,21.09375,20.3125,61,66,61,61,62,3509.99854,3409.713,3409.713,3409.713,16.2322636,12.1180153,1.79917443,1.7876699,100.285675,35.335556,11.2773476,20.6376648,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:53,22.8174572,23.4375,21.875,20.48611,22.1540222,59,61,65,58,65,3409.71143,3409.71143,3409.71143,3509.997,15.0558157,10.988781,1.78191328,1.68167424,100.285629,35.34179,11.279335,20.6356773,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:54,22.5600967,21.875,25.78125,24.8437519,23.7650223,59,60,57,58,60,3409.71216,3409.71216,3409.71216,3409.71216,16.7878113,12.6739883,1.77811682,1.86001182,100.285652,35.32048,11.2725372,20.6424751,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:55,15.625,17.1875,20.3125,17.96875,17.7734375,57,59,58,58,59,3409.71118,3509.99683,3409.71118,3409.71118,14.9200459,10.868681,1.77655888,1.65215015,100.285622,35.3439865,11.2800369,20.6349754,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:56,14.90575,9.437,10.1686478,6.299603,10.2027531,57,59,58,57,59,3409.713,3610.28418,3409.713,3409.713,11.6067266,7.743835,1.67651427,1.38933384,100.285667,35.3135757,11.2703323,20.64468,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:57,9.375,7.8125,6.25,11.71875,8.7890625,58,58,58,57,58,3409.712,3610.2832,3409.712,3409.712,11.7057085,7.854938,1.67362189,1.3812356,100.285645,35.33181,11.2761536,20.6388588,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:58,14.0024071,13.9903841,9.350962,13.24519,12.6472416,60,61,62,57,62,3409.71143,3409.71143,3509.997,3409.71143,11.8775139,8.01011,1.67004168,1.41650224,100.285629,35.2608643,11.2535095,20.6615028,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:01:59,8.59375,12.5,10.9375,10.15625,10.546875,57,57,57,56,58,3409.71167,3409.71167,3409.71167,3610.283,12.2886477,8.398818,1.680903,1.45207858,100.285637,35.2422028,11.2475548,20.6674576,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:00,12.5496025,8.618551,9.412205,7.8125,9.598213,57,58,57,57,58,3409.71265,3409.71265,3409.71265,3409.71265,12.1438389,8.066333,1.86313963,1.44400823,100.285667,35.207016,11.2363243,20.678688,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:01,22.5360565,19.3870182,15.5649071,21.875,19.8407478,64,63,60,60,64,3409.686,3409.686,3409.686,3509.971,16.5205021,12.4420147,1.76950681,1.78655982,100.284882,35.22197,11.2410965,20.6739159,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:02,17.96875,20.46131,16.46825,21.875,19.193327,60,61,61,66,66,3510.02417,3409.73779,3409.73779,3409.73779,16.5941257,12.46063,1.81720638,1.80460668,100.286407,35.2337646,11.2448616,20.67015,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:03,21.09375,21.790863,18.6899071,16.40625,19.49519,58,59,57,57,59,3610.28369,3409.71216,3409.71216,3409.71216,15.0239983,11.0166874,1.72472525,1.70059609,100.285652,35.2268829,11.2426643,20.672348,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:04,20.3125,21.09375,13.28125,16.40625,17.7734375,58,59,58,58,59,3409.71216,3409.71216,3409.71216,3409.71216,16.1032772,11.9202709,1.87025845,1.77418756,100.285652,35.2625275,11.25404,20.6609726,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:05,19.53125,21.875,19.53125,14.84375,18.9453125,58,60,59,58,60,3409.712,3409.712,3509.99756,3409.712,15.2321863,11.1745548,1.773044,1.6913234,100.285645,35.2950974,11.2644348,20.6505775,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:06,19.6056538,17.1875,16.4806538,21.09375,18.5918922,58,59,58,58,59,3409.71216,3409.71216,3409.71216,3509.9978,14.7786636,10.7455816,1.76783562,1.66294324,100.285645,35.313324,11.2702522,20.64476,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:07,18.665863,18.75,17.884613,15.625,17.731369,60,60,58,57,61,3409.71118,3409.71118,3409.71118,3409.71118,14.96912,10.8968868,1.778335,1.68033338,100.285622,35.3225479,11.2731972,20.6418152,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:08,23.4375,21.875,25.1364117,16.40625,21.7137871,60,64,60,60,64,3509.99829,3409.7124,3509.99829,3409.7124,15.75393,11.6788816,1.77417684,1.75632071,100.28566,35.2970047,11.2650452,20.6499672,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:09,24.21875,21.875,20.98558,24.21875,22.82452,65,65,59,61,66,3509.997,3409.71143,3509.997,3409.71143,16.2239342,12.101778,1.820446,1.77058315,100.285629,35.2903442,11.2629166,20.6520958,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:10,29.0922642,34.375,19.6428528,30.46875,28.3947163,62,69,60,61,66,3409.71265,3409.71265,3409.71265,3409.71265,17.80722,13.6764231,1.8058598,1.853421,100.285667,35.3170853,11.2714539,20.6435585,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:11,38.0288467,40.8358078,31.0336533,35.15625,36.2636375,63,67,65,62,66,3409.71069,3509.996,3409.71069,3409.71069,22.7993622,16.89656,3.32630539,2.40886664,100.285606,35.40693,11.3001251,20.6148872,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,47,12.5445786,87.60455
08/12/2023 00:02:12,33.76736,25.67308,32.03125,34.375,31.461668,70,64,63,62,69,3409.71338,3409.71338,3409.71338,3409.71338,19.81394,14.7912836,2.54543,2.12173676,100.285683,35.50672,11.331974,20.5830383,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,46,12.5445786,87.60455
08/12/2023 00:02:13,39.6274033,35.15625,40.625,35.9375,37.83654,68,64,62,63,66,3409.71143,3409.71143,3409.71143,3409.71143,23.76793,18.5005875,2.674181,2.49859881,100.285629,35.5635452,11.3501091,20.5649033,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,46,12.5445786,87.60455
08/12/2023 00:02:14,28.90625,39.0625,36.71875,28.90625,33.3984375,63,66,62,63,66,3409.71069,3409.71069,3409.71069,3409.71069,21.4639473,17.0669727,1.91614354,2.28232217,100.285606,35.74552,11.4081879,20.5068245,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,46,12.5445786,87.60455
08/12/2023 00:02:15,50.32242,55.46875,42.96875,36.71875,46.3696671,71,70,66,65,70,3409.68872,3409.68872,3409.68872,3409.68872,26.2932434,19.9798756,3.60009956,2.72076178,100.284966,35.8397369,11.4382553,20.476757,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,46,12.5445786,87.60455
08/12/2023 00:02:16,37.3076935,36.1483078,36.0863075,33.8045578,35.83672,62,62,62,61,63,3409.73682,3409.73682,3409.73682,3409.73682,21.3646069,15.72323,3.09681368,2.347858,100.286377,35.80789,11.428093,20.48692,0,139,405.000031,278,0,0,0,0,4096,75,4021,1.83105469,46,12.5445786,87.60455
