,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Used Space","Temperature","Used Space"
09/06/2022 13:51:53,14.84375,7.8125,6.25,10.15625,9.765625,52,54,52,52,54,1704.85742,3409.71484,3409.71484,3409.71484,16.5010662,7.81132269,0.05558065,1.3511318,100.285736,20.2669678,6.4682045,25.4468079,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,83.984375,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:51:54,12.5,15.625,14.9181547,8.692956,12.9340286,51,53,51,51,53,902.5707,1704.85571,2105.99829,2105.99829,17.1892929,8.537014,0.06392785,1.41717887,100.285629,20.2755814,6.470955,25.4440575,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,130.859375,3.90625,30.3076553,34,59.0283661
09/06/2022 13:51:55,14.0625,21.09375,17.8966351,9.278846,15.5829315,52,54,52,52,54,2908.28638,2005.71472,1103.14307,802.2859,14.4310884,5.928516,0.0651951358,1.37346029,100.285736,20.27703,6.47141647,25.4435959,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:51:56,6.25,10.2058525,7.83730125,3.16220522,6.86383247,51,53,51,50,53,802.2849,802.2849,802.2849,1203.42737,12.5630283,3.98760986,0.0718737543,1.27097881,100.285614,20.2751312,6.47081,25.4442024,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,142.578125,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:51:57,10.9375,14.84375,10.15625,11.5745182,11.8780022,53,55,53,53,55,2707.7146,1805.14307,3008.57178,2106.00024,14.8751936,6.253804,0.137042269,1.40822756,100.285728,20.3264771,6.487198,25.4278145,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,30.3076553,34,59.0283661
09/06/2022 13:51:58,14.80769,17.2893753,13.4424572,10.9995,14.1347589,52,54,52,52,54,2105.99878,1203.42786,902.5709,902.5709,13.2503777,4.64117336,0.07941022,1.3174355,100.28566,20.3325272,6.489128,25.4258842,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,110.351563,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:51:59,11.78075,20.1682682,6.153846,14.6995182,13.200593,53,56,55,53,55,3409.71313,1203.42822,2005.71362,2005.71362,13.678895,5.169346,0.09992664,1.37716973,100.285683,20.3190536,6.484829,25.4301834,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,74.21875,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:00,5.46875,11.8427572,7.14285374,9.511412,8.491439,52,54,52,52,54,3309.42676,2707.713,3008.56982,1805.14185,13.5816431,5.04096556,0.06625311,1.31689477,100.28566,20.3253937,6.48685074,25.4281616,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,90.82031,3.90625,30.3076553,34,59.0283661
09/06/2022 13:52:01,29.6875,24.13919,11.5985575,17.96875,20.8485012,55,66,54,55,66,3509.99854,3409.713,3309.42725,2406.8562,20.9885254,12.2559986,0.06792892,1.555651,100.285675,20.3467484,6.4936676,25.4213448,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,142.578125,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:02,10.15625,18.7789974,5.46875,3.90625,9.57756,53,54,53,52,54,1504.28442,802.285034,802.285034,802.285034,14.4814425,5.89945364,0.0910693258,1.3266753,100.285629,20.345253,6.493191,25.4218216,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,125,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:03,5.4567337,14.7355795,3.125,10.7932682,8.527649,51,53,51,50,53,1303.7135,1303.7135,1704.85608,2105.99854,12.8885622,4.224635,0.06615529,1.32280385,100.285652,20.3531647,6.495716,25.4192963,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:04,11.71875,10.9375,16.40625,14.0625,13.28125,51,53,50,51,53,2507.14136,2507.14136,2507.14136,2206.28442,13.15478,4.616541,0.08269205,1.32235,100.285652,20.331337,6.48874664,25.4262657,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:05,9.42460251,13.380456,12.5123978,7.88690472,10.801095,51,53,51,51,53,802.285339,802.285339,802.285339,802.285339,14.5888138,6.1155076,0.0729054138,1.36439967,100.285667,20.339325,6.49129868,25.4237137,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,87.890625,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:06,13.28125,13.2091341,6.324786,1.5504837,8.5914135,54,57,54,54,57,3510.00049,902.571533,902.571533,1704.8573,15.3941936,6.70636272,0.0475314669,1.33457935,100.285728,20.3433456,6.49258041,25.4224319,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,81.05469,3.90625,30.3076553,34,59.0283661
09/06/2022 13:52:07,12.5,28.125,10.0360575,14.0625,16.180891,56,57,55,55,57,902.5704,902.5704,902.5704,902.5704,19.2696438,10.4451084,0.08973242,1.4753778,100.2856,20.3578873,6.497223,25.41779,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:08,3.125,16.40625,9.375,8.59375,9.375,51,53,51,51,54,1103.14246,1504.28516,1905.42786,1905.42786,14.9952641,6.27807331,0.126201734,1.409912,100.285675,20.3783264,6.503746,25.4112663,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:09,6.25,12.562,11.0119047,3.955853,8.444941,52,54,52,52,53,1303.71423,1303.71423,1303.71423,1303.71423,13.6747169,4.937238,0.0941887647,1.33095455,100.285706,20.377388,6.50344467,25.4115677,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:10,7.764423,19.3389416,14.7716341,10.8413458,13.1790876,51,53,52,51,54,902.5707,1704.85571,2105.99829,2105.99829,14.4293947,5.692247,0.08585361,1.382518,100.285629,20.3875275,6.50668335,25.408329,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,123.046875,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:11,9.375,20.3125,4.71230125,3.90625,9.576511,51,53,52,50,53,1203.42822,902.5712,902.5712,902.5712,12.7273655,4.2552166,0.0656386539,1.27858,100.28569,20.3591919,6.4976387,25.4173737,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,137.695313,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:12,6.25,13.28125,11.6947117,3.90625,8.783054,52,53,51,51,53,2105.99976,2105.99976,1203.42847,802.285645,12.8149357,4.3509593,0.08063544,1.30248809,100.285706,20.3694382,6.500908,25.4141045,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,111.328125,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:13,17.96875,13.28125,11.71875,7.03125,12.5,52,54,52,52,54,2306.56982,1403.999,802.285156,802.285156,13.5992489,4.835077,0.08316155,1.33064544,100.285645,20.3789825,6.503956,25.4110565,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:14,14.8933525,15.7490072,9.523809,12.6364117,13.2006464,51,53,52,51,53,1303.71362,1303.71362,1303.71362,1303.71362,12.9467678,4.275846,0.07311096,1.3360548,100.28566,20.3589249,6.497555,25.4174576,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:15,7.8125,17.3382168,6.959134,4.6875,9.199339,51,53,51,51,53,1604.57056,2005.71326,2005.71326,2807.99854,12.8484764,4.32071924,0.08439849,1.32133555,100.28566,20.3537521,6.495903,25.41911,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:16,9.362984,17.01923,11.6225958,6.947112,11.2379789,51,52,51,50,53,3409.71143,3409.71143,3409.71143,3509.997,13.3829,4.747093,0.05542066,1.29180741,100.285629,20.3548889,6.49626541,25.4187469,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,81.05469,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:17,15.625,17.1875,17.96875,11.71875,15.625,62,61,62,59,64,3409.71533,3409.71533,3510.00122,3409.71533,20.0726738,11.2721357,0.102536395,1.61052024,100.285744,20.3926086,6.5083046,25.4067078,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,79.10156,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:18,15.625,35.15625,15.625,16.40625,20.703125,54,66,54,54,66,3409.7124,3509.998,3509.998,3409.7124,19.1787319,10.2878513,0.102354109,1.49840009,100.28566,20.394371,6.50886536,25.406147,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,143.554688,2.9296875,30.3076553,34,59.0283661
09/06/2022 13:52:19,10.15625,17.1875,7.8125,3.125,9.5703125,51,54,51,51,53,2105.998,3509.99683,3409.71118,3409.71118,15.07613,6.455361,0.120714776,1.4066819,100.285622,20.3952637,6.50915146,25.40586,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,143.554688,5.859375,30.3076553,34,59.0283661
09/06/2022 13:52:20,12.5,18.9360142,6.25,18.75,14.1090031,52,54,51,52,54,2105.99976,2105.99976,2105.99976,1504.28552,13.1193762,4.611074,0.0806442052,1.32289755,100.2857,20.3862457,6.50627136,25.408741,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,145.507813,5.859375,30.3076553,34,59.0283661
09/06/2022 13:52:21,5.46875,10.0360575,5.46875,10.15625,7.78245354,51,53,51,51,53,802.2844,802.2844,2005.711,2807.99561,13.7437716,5.17670059,0.104477957,1.34308839,100.285553,20.3867569,6.50643539,25.408577,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,83.00781,4.8828125,30.3076553,34,59.0283661
09/06/2022 13:52:22,8.59375,14.84375,5.46875,3.90625,8.203125,51,53,51,50,53,802.286,902.5718,902.5718,902.5718,12.8148308,4.340076,0.0640907139,1.28248882,100.285751,20.373436,6.502186,25.4128265,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,111.328125,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:23,7.83730125,22.0734119,10.1686478,9.499007,12.3945894,51,53,51,50,53,802.2853,1203.42786,2406.85571,2406.85571,14.4528818,5.69507456,0.0716308,1.37509251,100.28566,20.3975983,6.50989532,25.405117,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,102.539063,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:24,21.009613,34.85577,23.32933,16.2259579,23.8551674,56,67,54,60,67,3409.7146,3610.28613,3610.28613,3409.7146,21.2846146,12.5000029,0.1367036,1.6376307,100.285728,20.3786621,6.503853,25.41116,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,141.601563,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:25,13.28125,30.46875,18.75,9.375,17.96875,54,56,54,53,56,2005.71228,2005.71228,3409.71069,3409.71069,18.4213543,9.747697,0.0763657242,1.4909147,100.285614,20.3790817,6.50398636,25.411026,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:26,17.2991028,17.1875,10.9375,12.5,14.4810257,51,53,51,52,53,902.570862,902.570862,902.570862,902.570862,14.60983,6.200181,0.050475467,1.34278071,100.285652,20.3975983,6.50989532,25.405117,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,125,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:27,11.68269,8.59375,7.8125,3.125,7.803488,52,53,52,51,53,802.2852,802.2852,1203.42786,2406.85571,13.0516062,4.5231,0.0734128356,1.31044328,100.285652,20.387291,6.506607,25.4084053,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:28,14.9181547,18.75,15.625,9.375,14.66704,54,58,54,54,58,3409.71533,3409.71533,3409.71533,3409.71533,16.6700211,7.919896,0.0434272364,1.35677779,100.285744,20.3908081,6.50772858,25.4072838,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,141.601563,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:29,19.53125,35.9375,24.4171619,25.78125,26.41679,55,58,56,55,59,902.570862,902.570862,1303.7135,3409.71216,22.11266,13.1765461,0.07609435,1.751608,100.285652,20.3630219,6.49885941,25.416153,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,90.82031,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:30,16.322113,33.59375,16.29808,8.59375,18.7019234,57,59,56,57,59,3409.71338,3409.71338,3409.71338,3409.71338,20.31239,11.7127295,0.08830467,1.533222,100.28569,20.3729172,6.502018,25.4129944,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,141.601563,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:31,51.5625,57.03125,51.5625,50,52.5390625,68,73,72,67,72,3409.712,3409.712,3409.712,3409.712,31.5499268,21.3517323,0.8669726,2.88253474,100.285645,20.6049728,6.57608032,25.338932,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,141.601563,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:32,25.1240082,36.9667664,30.67956,32.2544632,31.2561989,54,56,54,54,56,3209.142,2607.428,3409.71362,3409.71362,18.4072418,9.329308,0.445572942,1.84009969,100.28569,20.6319733,6.58469772,25.3303146,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,87.890625,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:33,14.7475958,20.9495182,10.8173075,10.0841341,14.149642,54,56,54,53,55,3409.711,3509.99658,3409.711,3409.711,16.6809521,7.60795355,0.393924028,1.629231,100.285614,20.63552,6.58583069,25.3291817,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:34,16.40625,17.96875,7.03125,10.15625,12.890625,56,56,54,54,57,3409.7146,3409.7146,3409.7146,3409.7146,16.8493938,7.64793873,0.420133352,1.64513826,100.285721,20.636734,6.586216,25.3287964,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:35,19.68006,28.3110142,15.8730145,31.5352211,23.8498268,57,56,54,54,57,902.5709,902.5709,902.5709,902.5709,15.5511494,6.628267,0.399156123,1.597172,100.28566,20.5371857,6.554447,25.3605652,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,135.742188,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:36,11.6466341,21.70673,12.3076916,20.8774033,16.6346188,56,58,54,54,58,3409.713,3409.713,3409.713,3008.57031,16.43164,7.417181,0.429543257,1.667202,100.285675,20.5245972,6.55042648,25.3645859,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:37,18.0555573,25,14.161706,14.1741037,17.8478413,56,58,53,53,57,3309.42651,3008.56958,2707.71265,2105.99878,16.8614388,7.766492,0.436592519,1.612399,100.285652,20.5270844,6.55122,25.3637924,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,143.554688,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:38,20.2163467,26.5625,16.3341351,23.2211533,21.5835342,58,57,54,54,58,3409.7124,3309.42676,2707.713,2105.99878,16.4816914,7.5038805,0.351566762,1.60366237,100.28566,20.5256882,6.55077744,25.3642349,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,145.507813,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:39,10.15625,18.75,15.625,13.28125,14.453125,55,55,53,53,55,2005.71313,2005.71313,2005.71313,2005.71313,15.3975182,6.37374258,0.380190939,1.60910034,100.28566,20.5166473,6.54788971,25.3671227,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,143.554688,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:40,19.5808525,13.3308525,8.730162,14.2113094,13.963294,58,59,54,58,59,3409.71313,3409.71313,3409.71313,3409.71313,16.6429329,7.737708,0.341964662,1.60885656,100.285683,20.5153351,6.54747,25.3675423,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,104.492188,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:41,14.84375,15.5048075,13.1250019,13.1250019,14.1496363,53,54,52,52,55,2105.99878,2105.99878,3509.9978,3509.9978,15.2372332,6.31030226,0.318944484,1.53110325,100.285652,20.5097351,6.545685,25.3693275,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,89.84375,3.90625,30.3077621,34,59.0283661
09/06/2022 13:52:42,8.59375,17.33631,12.6116037,10.9747047,12.3790922,52,53,52,52,53,802.285034,802.285034,802.285034,802.285034,14.0420008,5.378907,0.172709,1.34415615,100.285629,20.3301544,6.488373,25.42664,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,30.3077621,34,59.0283661
09/06/2022 13:52:43,3.10096145,17.0432682,5.384612,2.30768919,6.9591403,51,53,51,50,53,802.2851,802.2851,802.2851,802.2851,12.0687609,3.656142,0.00929296,1.216163,100.285637,20.3297043,6.488228,25.4267845,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,108.398438,5.859375,30.3077621,34,59.0283661
09/06/2022 13:52:44,14.0625,14.0625,10.9375,10.15625,12.3046875,51,53,51,51,53,802.285461,1203.42822,1203.42822,1203.42822,11.9805021,3.49448752,0.010122098,1.23089552,100.285683,20.3290863,6.48802948,25.4269829,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,138.671875,5.859375,30.3077621,34,59.0283661
09/06/2022 13:52:45,10.15625,14.0625,4.71230125,9.375,9.576511,51,53,50,50,53,802.285034,802.285034,802.285034,802.285034,11.9600363,3.546421,0.004556087,1.21395087,100.285629,20.3284531,6.4878273,25.4271851,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,30.3077621,34,59.0283661
09/06/2022 13:52:46,1.5625,14.84375,7.764423,4.6875,7.214546,51,52,51,51,53,802.285645,802.285645,802.285645,802.285645,11.7814579,3.37374854,0.0105069028,1.19487178,100.285706,20.3249435,6.48670959,25.4283028,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:47,14.0625,13.28125,5.46875,3.125,8.984375,52,53,51,51,53,802.2857,802.2857,802.2857,902.5714,12.8694248,4.324893,0.0978488,1.2707597,100.285713,20.3271561,6.48741531,25.427597,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,131.835938,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:48,10.15625,9.375,4.6875,9.375,8.3984375,52,54,52,51,54,3409.71387,3509.99951,2707.71387,2707.71387,13.681509,5.04039431,0.132091984,1.34612119,100.2857,20.3252182,6.48679733,25.428215,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,121.09375,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:49,7.03125,15.625,7.8125,11.71875,10.546875,51,53,51,50,53,1103.14185,1103.14185,1103.14185,802.2849,12.8575325,4.23952675,0.08483067,1.28571677,100.285614,20.3251038,6.486759,25.4282532,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,107.421875,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:50,5.46875,17.1875,8.59375,1.5625,8.203125,51,53,51,50,53,802.2852,802.2852,802.2852,1203.42786,12.5582724,4.08117342,0.06402862,1.26130939,100.285652,20.3253479,6.48683548,25.4281769,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,143.554688,5.859375,30.3077621,34,59.0283661
09/06/2022 13:52:51,13.28125,5.46875,5.46875,6.25,7.6171875,51,53,51,50,52,802.285156,802.285156,802.285156,802.285156,12.6701784,4.071341,0.06945509,1.24463022,100.285645,20.3228378,6.48603439,25.428978,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,127.929688,4.8828125,30.3077621,34,59.0283661
09/06/2022 13:52:52,5.46875,14.84375,14.0625,4.6875,9.765625,52,54,52,51,54,1303.71362,2507.1416,3409.7124,3509.99829,13.72859,5.13217068,0.105019346,1.31443369,100.28566,20.3280029,6.487686,25.4273262,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,95.703125,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:52:53,3.125,14.0625,8.59375,4.6875,7.6171875,51,52,50,50,52,902.571,902.571,902.571,902.571,12.4433718,3.87855148,0.06539871,1.25901783,100.285667,20.3286819,6.4879,25.4271126,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,30.3071136,34,59.0283661
09/06/2022 13:52:54,14.0625,7.03125,2.34375,3.90625,6.8359375,51,53,51,51,53,2106,1805.14282,1504.28564,1504.28564,12.8029747,4.16842031,0.0398821868,1.25976479,100.285713,20.3259277,6.4870224,25.42799,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,133.789063,5.859375,30.3071136,34,59.0283661
09/06/2022 13:52:55,13.28125,17.1875,3.87018919,6.25,10.1472378,51,53,50,50,52,802.2851,802.2851,802.2851,802.2851,12.5383072,3.985284,0.050379023,1.24339068,100.285637,20.325882,6.487007,25.4280052,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:52:56,6.25,19.53125,4.6875,3.90625,8.59375,51,52,50,50,52,1002.85687,1002.85687,1002.85687,802.285461,12.1376686,3.69199562,0.0805297,1.25797331,100.285683,20.3234558,6.48623276,25.42878,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,30.3071136,34,59.0283661
09/06/2022 13:52:57,7.8125,17.1875,7.8004837,10.15625,10.7391834,51,52,50,50,52,1303.71375,802.285339,802.285339,902.571045,12.3884668,3.822009,0.0822651461,1.25666463,100.285667,20.3290939,6.48803329,25.42698,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,92.77344,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:52:58,12.5,18.75,6.25,4.6875,10.546875,51,52,51,50,53,802.2849,802.2849,802.2849,802.2849,12.9700241,4.35907173,0.06717644,1.28811419,100.285614,20.3290482,6.488018,25.4269943,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:52:59,16.4310513,9.437,6.262398,3.94345522,9.018475,51,53,51,51,53,1303.71436,1303.71436,1303.71436,1303.71436,12.75004,4.062744,0.114772685,1.31188989,100.285721,20.329216,6.48807144,25.42694,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,122.070313,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:53:00,5.4567337,15.5168295,6.177884,4.651439,7.950723,51,52,50,50,52,802.2851,802.2851,802.2851,802.2851,12.898056,4.34217644,0.08085662,1.28272688,100.285637,20.32682,6.4873085,25.4277039,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,100.585938,5.859375,30.3071136,34,59.0283661
09/06/2022 13:53:01,5.46875,5.46875,6.25,6.25,5.859375,50,52,50,49,53,1203.42725,1203.42725,1203.42725,902.570435,12.1512585,3.56881785,0.03705095,1.22407377,100.2856,20.3292542,6.488083,25.42693,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,111.328125,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:53:02,7.8125,5.518353,9.375,2.38095522,6.271696,51,53,52,51,53,3409.7168,2707.71631,1805.14417,902.5721,12.81893,4.28865528,0.08444217,1.26302862,100.285789,20.32685,6.487316,25.4276962,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,122.070313,4.8828125,30.3071136,34,59.0283661
09/06/2022 13:53:03,4.6875,18.665863,11.6586571,15.4807682,12.6231909,51,52,50,51,52,802.2849,802.2849,802.2849,802.2849,12.6048622,4.04716158,0.05721678,1.25300491,100.285614,20.3263321,6.487152,25.42786,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,114.257813,3.90625,30.3071136,34,59.0283661
