,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35
07/06/2024 17:08:48,39.7556,2.62222886,36.453392,1.89558864,59.73155,2.638328,59.72259,0.7014811,35.02602,1.72352791,43.00949,1.738733,45.05556,17.0723686,2.57949233,2.2112906,48.88329,16.5399075,2.512163,1.59651041,21.07346,59.73155,59,62,70,66,65,58,56,56,56,56,58,58,58,58,70,41,38,30,34,35,42,44,44,44,44,42,42,42,42,70,59.7142868,4081.77783,4081.77783,4081.77783,4081.77783,4380.44434,4081.77783,3285.33325,3086.22217,3285.33325,3285.33325,3185.77783,3285.33325,2887.111,3086.22217,31.1847057,23.8372154,0,1.2545166,1.30957031,1.20458984,1.22949219,1.26953125,1.26147461,1.23144531,1.24072266,1.34570313,1.25073242,1.24072266,1.24072266,1.2857666,1.26074219,1.26074219,99.55556,14.3581848,17.3088989,45.3410378,16.26482,22.9022636,41.52676,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.90625,6141,5921,220,3.58247828,20.315,0,1024,0.00257819,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.0709433258,100,408636768,541078.5,62.4130669,0,0.182275608,0.152414426,0,10533.3047
07/06/2024 17:08:50,20.430315,2.04470754,24.7477951,3.30039263,31.2512226,23.5362473,52.8777,2.80661583,18.7009869,10.2089882,27.3659172,3.38862538,28.127182,21.0904713,3.17092538,6.1300993,36.7897224,21.5499229,11.1571493,2.948469,17.5811653,52.8777,60,65,68,67,63,64,58,58,58,58,58,58,58,58,70,40,35,32,33,37,36,42,42,42,42,42,42,42,42,68,60.7857132,4081.77759,4081.77759,4081.77759,4081.77759,1393.77771,4081.77759,3484.44434,3285.33325,3086.22217,3285.33325,3285.33325,3484.44434,3285.33325,3285.33325,30.4047546,23.869112,0,1.258667,1.30371094,1.16796875,1.17797852,1.1829834,1.20300293,1.18798828,1.27294922,1.26293945,1.27294922,1.26794434,1.258667,1.258667,1.258667,1.258667,99.55555,14.3564835,17.3106,45.3356667,16.2602615,22.9068222,41.51512,56,1065,7000.978,0,0,0,0,0.0703125,0.59375,0,0,0,0.006932903,0,0,0,0,0,63.375,6141,5921,220,3.58247828,590.006,173056,5120,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,50.24307,99.98275,84833576,1659314.38,62.4130669,0,0.12125022,0.154547065,0,4867.126
07/06/2024 17:08:50,25.1280136,0,32.0328369,1.31768584,0,79.09074,66.0338,0.15309453,0,29.76638,40.2119827,0,23.04076,7.47488737,2.90416479,0.563043356,0.5753517,29.783041,12.3764334,4.69450951,17.58129,79.09074,61,60,83,62,57,64,56,56,56,56,59,59,60,60,72,39,40,17,38,43,36,44,44,44,44,41,41,40,40,83,60.6428566,1393.77783,4081.77783,4081.77783,4081.77783,4081.77783,1692.44446,3185.77783,3185.77783,1095.11121,1294.22229,3185.77783,3185.77783,3285.3335,3285.3335,31.7632256,24.81422,0,1.25390625,1.21887207,1.14123535,1.22119141,1.236206,1.17126465,1.18127441,1.22619629,1.30126953,1.28125,1.2512207,1.22619629,1.23974609,1.23974609,1.25976563,99.55556,14.3549614,17.3121223,45.33086,16.2681236,22.89896,41.5351944,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0.0348167568,0,0,0,0,0,63.75,6141,5921,220,3.58247828,20.13,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,98.07635,100,78907016,3605886,62.4130669,0,0,0,0,0
07/06/2024 17:08:51,14.930892,4.45783138,18.23722,2.7202785,2.23757029,58.0337524,42.8284225,3.96124721,3.11298966,20.351141,20.42125,2.79661417,19.54707,20.2446823,10.8602409,4.58956957,4.329109,37.9268723,19.9426289,12.0427723,16.1786079,58.0337524,57,74,65,90,61,67,56,59,59,59,58,58,58,58,84,43,26,35,10,39,33,44,41,41,41,42,42,42,42,90,62.7857132,4081.777,4081.777,4081.777,4081.777,4081.777,1393.77759,3285.33276,1095.111,3285.33276,1095.111,1493.33313,1891.5553,1095.111,1393.77759,30.4370689,23.3633728,0,1.19348145,1.15344238,1.18347168,1.1784668,1.1784668,1.16345215,1.41345215,1.27331543,1.32824707,1.32824707,1.2232666,1.22827148,1.20324707,1.20324707,1.23828125,99.55554,14.3815918,17.2854919,45.4149551,16.2645836,22.9025,41.5261536,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.875,6141,5921,220,3.58247828,20.193,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,69.07619,100,55416332,2031322.63,62.4130669,0,0.183295265,0.162216574,0,13769.7939
07/06/2024 17:08:52,22.42164,0,14.4093876,0,0,60.77205,43.32866,0,1.32902265,37.46355,38.54513,0,13.27051,3.39958072,0,2.282095,0,9.577709,3.74963284,3.2621026,12.2472878,60.77205,61,58,65,76,60,71,58,59,59,59,58,58,58,58,73,39,42,35,24,40,29,42,41,41,41,42,42,42,42,76,61.2857132,3683.556,4081.778,4081.778,4081.778,4081.778,3584.00024,3484.44482,1393.778,3484.44482,3285.33374,3285.33374,3285.33374,1095.11121,2190.22241,28.8783169,22.2339611,0,1.19335938,1.135376,1.11535645,1.15539551,1.16333008,1.18835449,1.23828125,1.2532959,1.24438477,1.20935059,1.2043457,1.28942871,1.24438477,1.23937988,1.21435547,99.5555649,14.3693581,17.2977257,45.3763237,16.27018,22.896904,41.54044,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,64,6141,5921,220,3.58247828,20.185,0,0,0.0004815832,788.65625,0.114480317,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.0337801725,100,5.100402E+07,72756.78,62.4130669,0,0,0.054817576,0,0
07/06/2024 17:08:53,23.3401127,3.86201143,23.1616611,2.785951,7.05724955,62.3031921,42.11523,3.865099,2.69462466,26.3954,31.0133572,6.303692,26.8568687,8.19571,5.32273054,3.7935257,7.688183,13.9889421,4.226738,7.943779,15.6457062,62.3031921,63,61,75,63,56,61,56,56,56,56,58,58,58,58,75,37,39,25,37,44,39,44,44,44,44,42,42,42,42,75,59.6428566,4081.777,3783.11035,4380.44336,4380.44336,4081.777,1493.333,3285.33276,3285.33276,1493.333,1095.11084,1393.77747,3086.22168,3285.33276,3285.33276,29.594862,22.8301048,0,1.32434082,1.26428223,1.17932129,1.22424316,1.164917,1.24987793,1.14599609,1.239624,1.22961426,1.23669434,1.22668457,1.23669434,1.23669434,1.23669434,1.251709,99.5555344,14.3522606,17.3148232,45.32233,16.2607422,22.9063416,41.5163422,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,64.09375,6141,5921,220,3.58247828,20.175,0,0,0.05118825,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,2.69000053,100,65061028,9571975,62.4130669,0,0.326125056,0.28012538,0,18725.8535
07/06/2024 17:08:54,18.5314178,2.858013,19.00584,0.442028046,0,57.15702,38.1905441,0,0,27.334095,28.7068672,0,21.52239,12.4106884,2.35779881,0.5940199,0,17.68524,10.639864,6.336558,12.9763784,57.15702,56,58,59,58,57,58,56,56,56,56,55,55,55,55,60,44,42,41,42,43,42,44,44,44,44,45,45,45,45,59,56.42857,1891.5553,1393.77759,1791.99976,1393.77759,3882.666,2986.66626,3285.33276,3484.44385,1095.111,1095.111,1592.88867,3484.44385,3484.44385,1692.44421,25.30267,18.67918,0,0.910644531,0.910644531,1.26062012,1.26062012,1.33068848,1.27563477,1.314209,0.6641846,1.29919434,1.30419922,1.3092041,1.3092041,1.17419434,0.6641846,1.17419434,99.55554,14.3572578,17.3098259,45.33811,16.2368164,22.9302673,41.4552574,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,64,6141,5921,220,3.58247828,20.738,1024,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.1912698,99.9973145,5.453191E+07,526813.25,62.4130669,0.349363357,0.169689044,0.3943579,26444.3223,11407.3555
07/06/2024 17:08:55,4.861045,0,0.088095665,0.397872925,2.126038,27.7142048,31.3244171,2.60869861,0.6439686,36.4873772,31.7354374,0.325518847,18.88182,8.17439,1.00932121,2.972293,2.603972,6.33841133,1.27388239,1.81248784,8.928431,36.4873772,56,57,59,59,57,57,54,54,54,54,55,55,55,55,61,44,43,41,41,43,43,46,46,46,46,45,45,45,45,59,55.7857132,4380.443,4380.443,3882.66553,4380.443,1393.77734,1592.88843,3185.77686,3285.33228,2787.55469,1493.33289,1592.88843,3484.44336,2289.777,1095.11072,12.2437544,5.934323,0,1.28479,1.28979492,1.28979492,1.30480957,1.3248291,1.31481934,1.18603516,1.21289063,1.27282715,1.24780273,1.22790527,1.25280762,1.31286621,1.28283691,1.255127,99.55553,14.3348351,17.3322487,45.2673035,16.2358246,22.93126,41.4527245,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.75,6141,5921,220,3.58247828,19.994,1024,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.05171754,100,63137748,88825.47,62.4130669,0,0.156710252,0.1440224,0,12112.5449
07/06/2024 17:08:56,7.49338245,2.296096,6.681699,2.38546729,1.076287,29.4884319,17.0979614,1.11989975,2.58670449,32.21233,22.5869,2.350384,16.7289963,4.12017727,1.58458948,1.48010254,1.56127214,21.7152481,4.06733751,3.99246216,9.131289,32.21233,56,58,58,59,56,57,56,56,56,56,57,55,55,55,58,44,42,42,41,44,43,44,44,44,44,43,45,45,45,59,56.42857,1792.001,1393.77856,1294.2229,1294.2229,1493.33411,1393.77856,1095.11169,1592.88977,3484.44629,1095.11169,3185.77954,1095.11169,1393.77856,1393.77856,10.4734173,4.336532,0,0.7285156,1.0534668,1.088501,1.0534668,1.04846191,1.03845215,1.02844238,0.954589844,0.9145508,0.9095459,0.904541,0.9395752,0.9295654,0.9095459,1.258667,99.55561,14.324028,17.3430557,45.2331772,16.2371483,22.9299355,41.4561043,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.5625,6141,5921,220,3.58247828,20.007,1024,0,6.014507E-05,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0,100,3.881643E+07,0,62.4130669,0,0,0.00196097954,0,0
07/06/2024 17:08:57,18.3054981,1.54240727,10.7939186,1.49053931,1.468581,24.9962635,17.3739376,1.41733289,1.619488,17.0178719,22.1693211,1.401192,20.40664,3.90995741,3.45855951,5.0991416,1.79257989,29.86176,7.724148,5.877203,9.886324,29.86176,56,57,56,57,55,54,55,55,55,55,55,56,56,56,58,44,43,44,43,45,46,45,45,45,45,45,44,44,44,57,55.57143,3783.11,1692.444,1592.88843,1393.77734,1393.77734,1393.77734,1592.88843,1692.444,2588.4436,1891.555,3285.33252,1095.11084,1095.11084,1095.11084,12.6679745,6.37209368,0,0.9309082,0.9309082,0.890869141,0.915893555,0.9259033,0.920898438,0.920898438,0.9108887,0.8996582,0.794677734,0.9046631,0.9046631,0.8996582,1.18969727,1.16967773,99.55553,14.3212929,17.34579,45.22454,16.237999,22.9290848,41.45828,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.3125,6141,5921,220,3.58247828,19.983,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.0050872867,99.99945,39548704,8486.96,62.4130669,0,0.16900982,0.159125358,0,14852.165
07/06/2024 17:08:58,16.7364426,1.18998885,11.628562,1.37885809,1.32778287,24.7084312,20.12223,1.54098272,1.41798854,18.5169582,25.08896,1.25014186,17.77274,8.12819,5.7002306,1.94290876,1.85528994,27.9663925,6.823188,2.52847075,9.881228,27.9663925,58,56,58,59,57,59,55,55,55,55,54,54,54,54,59,42,44,42,41,43,41,45,45,45,45,46,46,46,46,59,55.92857,3783.112,1393.7782,2190.223,1294.22253,1393.7782,1393.7782,3185.77856,3285.33423,3484.44531,3285.33423,3285.33423,3285.33423,3086.22314,3285.33423,14.8997545,8.503078,0,1.21582031,1.21081543,1.2208252,1.225708,1.21972656,0.6588135,1.21887207,1.30883789,1.317749,1.32275391,1.32275391,1.32275391,1.3112793,1.21130371,1.22131348,99.55558,14.34454,17.3225441,45.29795,16.2403,22.9267845,41.4641533,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.25,6141,5921,220,3.58247828,19.975,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,2.233362,99.99514,3.698461E+07,5459654,62.4130669,0,0.337912738,0.343304,0,43474.9336
07/06/2024 17:08:59,21.7467,0.523048639,14.7547426,0.8493602,0.373387337,60.502,44.5492325,1.12040043,0.499391556,24.128788,41.58353,0.450277328,16.9835987,8.253569,1.5124917,0.900161266,2.7151525,22.7430515,5.787939,1.88891888,13.5932808,60.502,58,77,65,63,61,64,56,57,57,57,58,58,58,57,73,42,23,35,37,39,36,44,43,43,43,42,42,42,43,77,60.42857,4081.77612,4081.77612,4081.77612,4081.77612,4081.77612,3783.10962,3285.332,3086.221,3285.332,3185.77661,3185.77661,3285.332,3185.77661,3285.332,27.7530651,20.9092846,0,1.2923584,1.27233887,1.19238281,1.19238281,1.17736816,1.2322998,1.24230957,1.24230957,1.24230957,1.22229,1.21728516,1.22229,1.24743652,1.21740723,1.25244141,99.55552,14.3410187,17.3260651,45.2868347,16.2319527,22.9351311,41.44284,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,63.34375,6141,5921,220,3.58247828,20.215,2048,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.0288611576,99.98535,61789812,59049.8945,62.4130669,0,0.1617051,0.1973492,0,7873.345
07/06/2024 17:09:00,15.9252882,2.02882886,15.5266876,1.57570839,1.985991,53.99977,49.84846,2.952522,0.2639115,31.81836,24.9935322,1.62966847,14.1529322,9.468442,6.5077424,3.6780417,3.04778814,33.53417,13.1899891,9.13266,14.7630215,53.99977,71,71,73,79,66,83,58,58,58,58,59,59,59,59,79,29,29,27,21,34,17,42,42,42,42,41,41,41,41,83,65.07143,4081.778,4081.778,4081.778,4081.778,1393.77783,1393.77783,1493.33337,3086.22241,3285.3335,3285.3335,1692.44458,1991.11121,3285.3335,1095.11121,31.2230682,24.4086056,0,1.189331,1.16931152,1.14624023,1.24621582,1.21618652,1.25622559,1.26623535,1.3059082,1.315918,1.23583984,1.26586914,1.34094238,1.23583984,0.6558838,1.31091309,99.55556,14.2685089,17.3985748,45.0578575,16.1402817,23.0268021,41.2087936,56,2355,7000.978,0,0,0,0,0,0.59375,0,0,0,0.009936075,0,0,0,0,0,63.625,6141,5921,220,3.58247828,20.27,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.07042827,99.99693,54415596,534998.8,62.4130669,0.198953673,0,0.200167254,5265.72852,0
07/06/2024 17:09:02,15.3966312,0,6.872982,0,1.28393173,47.68488,58.0416069,0.5532503,0.428199768,40.8609619,26.07866,0,18.9499378,9.565621,2.23127,2.100861,0.8228481,6.042677,6.14306927,2.26547122,12.1307964,58.0416069,58,66,68,72,66,58,56,56,56,56,56,56,56,57,70,42,34,32,28,34,42,44,44,44,44,44,44,44,43,72,59.7857132,4380.44434,4380.44434,4081.77783,4380.44434,4081.77783,3783.111,1692.44446,3285.33325,3285.33325,2688,3285.33325,3285.33325,3285.33325,3285.33325,29.7723541,23.0905724,0,1.284668,1.29968262,1.1796875,1.19470215,1.24145508,1.1965332,1.25427246,1.34423828,1.2442627,1.34924316,1.25427246,1.237793,1.237793,1.35778809,1.35778809,99.55556,14.23848,17.4286041,44.963028,16.13916,23.0279236,41.205925,56,2355,8000.982,0,0,0,0,0,0.59375,0,0,0,0,0,0,0,0,0,63.25,6141,5921,220,3.58247828,357.569,113664,4096,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0,100,2.76737E+07,0,62.4130669,0,0.121542715,0.117645413,0,10012.458
07/06/2024 17:09:02,13.57069,0.7583797,2.01371312,0,0.763678551,66.19985,60.29325,0,0.6939471,30.75462,29.207653,0,4.722267,1.25120282,0,0,0,2.886498,1.52438879,0.229877234,10.4044552,66.19985,61,66,70,92,58,58,56,56,56,56,56,56,56,57,72,39,34,30,8,42,42,44,44,44,44,44,44,44,43,92,61,4081.778,1393.77783,4081.778,3484.44482,1393.77783,1393.77783,1095.11121,1095.11121,3285.3335,2787.55566,3285.3335,3285.3335,1592.889,3285.3335,34.174015,28.0619755,0,1.22961426,1.18969727,1.17468262,1.37963867,1.364624,1.36523438,1.40026855,1.24523926,1.24523926,1.25024414,1.24023438,1.22521973,1.22021484,1.23022461,1.23022461,99.5555649,14.2337151,17.4333687,44.94798,16.14013,23.0269547,41.2084,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0.0224574488,0,0,0,0,0,63.75,6141,5921,220,3.58247828,20.415,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.0926775262,100,19967468,1302075.5,62.4130669,0,0.269475132,0.252022,0,19046.3086
07/06/2024 17:09:03,26.4892521,5.79251051,21.2659187,6.980962,32.6946144,36.4611931,56.4030533,8.360767,4.623002,26.3807125,27.0837135,7.396287,18.0552711,10.4152317,11.1565294,11.4998455,9.801233,9.387922,16.6738281,12.3055515,17.9613762,56.4030533,68,84,69,82,67,72,62,62,62,62,63,63,63,63,84,32,16,31,18,33,28,38,38,38,38,37,37,37,37,84,67.28571,1393.77783,3882.66675,4081.778,4081.778,4081.778,4081.778,3185.77783,3285.3335,3086.22241,1294.22229,1095.11121,3285.3335,3285.3335,3185.77783,42.403923,35.23347,0,1.24377441,1.24377441,1.31884766,1.29382324,1.29382324,1.31884766,1.303833,1.31530762,1.28527832,1.28027344,1.28527832,1.28527832,1.29528809,1.28527832,1.27526855,99.55556,14.35178,17.3153038,45.3208122,16.2655678,22.901516,41.5286674,56,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,64.0625,6141,5921,220,3.58247828,20.427,1024,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.0413314477,99.98137,19897422,558114.25,62.4130669,0,0.201884165,0.243310645,0,32989.33
07/06/2024 17:09:04,30.8153381,1.09776258,29.0849514,2.00989246,72.6200943,5.72012663,60.09882,6.53620958,0.8894503,22.4683113,36.4458923,0,23.6712284,10.1576986,2.48193145,10.1790609,2.77057886,18.1061211,10.5736675,7.721114,17.6576729,72.6200943,63,78,84,82,65,66,59,59,59,59,59,59,59,59,83,37,22,16,18,35,34,41,41,41,41,41,41,41,41,84,65,4081.77759,1692.44446,4081.77759,3783.111,1493.33325,4380.44434,3285.33325,2887.111,1095.11108,3285.33325,3285.33325,3285.33325,3285.33325,3285.33325,38.64567,31.45198,0,1.27111816,1.196167,1.236084,1.26464844,1.23461914,1.26965332,1.25878906,1.2487793,1.15380859,1.2487793,1.2487793,1.24377441,1.25378418,1.23376465,1.15380859,99.55556,14.3824959,17.2845879,45.4178123,16.3023453,22.8647385,41.6225662,57,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,64.25,6141,5921,220,3.58247828,20.223,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,1.565963,99.95106,20395858,4734726.5,62.4130669,0,0.153033242,0.166996941,0,23634.2422
07/06/2024 17:09:05,35.63778,1.81763172,29.0552921,3.8607657,69.43821,4.443562,53.20945,4.49810028,0,23.2096615,28.7847214,1.35058761,15.3067,4.3756485,3.3474803,2.51054168,2.67372727,19.5840187,3.46960425,4.403919,15.491951,69.43821,63,72,90,92,65,72,59,59,59,59,58,58,58,58,77,37,28,10,8,35,28,41,41,41,41,42,42,42,42,92,65.85714,1592.88892,1393.77771,4081.77783,4081.77783,2688,4081.77783,3285.33325,2986.6665,3484.44434,3285.33325,3086.22217,3285.33325,3285.33325,3285.33325,35.38398,28.2543468,0,1.22790527,1.23291016,1.23291016,1.2401123,1.1751709,1.1751709,1.1751709,1.2701416,1.295166,1.28515625,1.27514648,1.23510742,1.26513672,1.25012207,1.2401123,99.55556,14.3516617,17.3154221,45.32044,16.2606468,22.9064369,41.5161,57,2355,7000.978,0,0,0,0,4.65234375,0.59375,0,0,0,0,0,0,0,0,0,64.28125,6141,5921,220,3.58247828,20.421,0,0,0,788.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3306122,100,0.011535503,99.98798,2.132883E+07,3997.157,62.4130669,0,0.169929087,0.163566023,0,9493.249
